Ticker,Tot.Ret.Idx.Gross,Last.Price,Volume,Mkt.Cap,R.D.Exp,Patents...Trademarks...Copy.Rgt,Number.of.Employees,GM,Rev...1.Yr.Gr,Volatil.360D,BEst.Analyst.Rtg,GICS.Ind.Grp.Name,Tot...Hldg.in.Port,Top.10.as.of.Dt,BEst.Target.Px,Rec.Consensus,Earnings.Conference.Call.Date,Tot.Analyst.Rec,News.Sent,Percent.Change.in.Institutional.Holdings,Shrt.Int,fund_id,fund_name,fund_weight,dumac_allocation,as_of_date,shares_held,position_value,fund_weight_raw,abs_weight
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:2184853,"BWCP, LP (Blackwell Series - A)",-0.016882063,0.013157895,12/31/2024,-1090.614968,-2281610.138,-0.016882063,0.016882063
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-7.40863e-4,0.013157895,12/31/2024,-229792.686,-203711.2181,-7.40863e-4,7.40863e-4
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003476901,0.013157895,12/31/2024,-61283.69715,-956025.6755,-0.003476901,0.003476901
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-6.02e-5,0.013157895,12/31/2024,-557.6498345,-16561.64468,-6.02e-5,6.02e-5
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:3356011,Numerai GP LLC (Blackwell - Series A),8.54296e-4,0.013157895,12/31/2024,589.702055,106989.6438,8.54296e-4,8.54296e-4
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",2.87e-5,0.013157895,12/31/2024,1.63e-5,3773.479474,2.87e-5,2.87e-5
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:1249063,Solas Capital Management LLC (Blackwell - Series A),-0.038103191,0.013157895,12/31/2024,-66137.60698,-7124343.023,-0.038103191,0.038103191
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:1249063,Solas Capital Management LLC (Blackwell - Series A),-0.021353504,0.013157895,12/31/2024,-31554.34098,-3992570.765,-0.021353504,0.021353504
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002356072,0.013157895,12/31/2024,-366009.5978,-647836.9882,-0.002356072,0.002356072
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-5.57e-5,0.013157895,12/31/2024,-36440.78974,-15305.13169,-5.57e-5,5.57e-5
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:1402883,"Qiming Venture Partners IV, L.P.",2.29e-10,0.013157895,12/31/2024,0.009607409,0.009607409,2.29e-10,2.29e-10
LI US,18.0912,18.095,1440911,19365564643,11071.358,#N/A N/A,32248,20.52896932,16.63980005,57.21729015,4.142857075,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,26.90069008,4.142857075,11/26/2025,35,0,-9.734059926,20373579,bf:1449973,"Tiger Global Private Investment Partners IX, L.P.",9.46e-10,0.013157895,12/31/2024,0.008853978,0.008853978,9.46e-10,9.46e-10
XPEV US,21.7,21.42,5490732,20721019831,6456.734,#N/A N/A,15364,14.30461459,33.21886733,71.94013506,4.40625,Automobiles & Components,#N/A Field Not Applicable,#N/A Field Not Applicable,27.60357094,4.40625,#N/A N/A,32,0,1.446711484,33685468,NA,NA,NA,NA,NA,NA,NA,NA,NA
BILI US,25.76,25.58,373609,10850990674,3685.214,2117.231,8088,32.70020247,19.10307388,66.89168918,4.599999905,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,30.48399925,4.599999905,#N/A N/A,40,0,-10.15345605,13047643,bf:1402883,"Qiming Venture Partners IV, L.P.",2.29e-10,0.013157895,12/31/2024,0.009607409,0.009607409,2.29e-10,2.29e-10
BILI US,25.76,25.58,373609,10850990674,3685.214,2117.231,8088,32.70020247,19.10307388,66.89168918,4.599999905,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,30.48399925,4.599999905,#N/A N/A,40,0,-10.15345605,13047643,bf:1449973,"Tiger Global Private Investment Partners IX, L.P.",9.46e-10,0.013157895,12/31/2024,0.008853978,0.008853978,9.46e-10,9.46e-10
KUASF US,#N/A N/A,8.93,4,35355439817,12199,6,24718,54.60448549,11.83396492,#N/A N/A,4.760869503,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,11.54028225,4.760869503,11/19/2025,46,0.242369819,190.0544597,23022144,NA,NA,NA,NA,NA,NA,NA,NA,NA
WB US,9.8,9.835,333462,2399287744,308.747,16.675,4982,78.94079651,-0.293152316,45.72895469,3.809523821,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,12.04562473,3.809523821,#N/A N/A,21,0,-11.58125983,15377981,bf:3356011,Numerai GP LLC (Blackwell - Series A),4.83442e-4,0.013157895,12/31/2024,7148.160446,60544.91898,4.83442e-4,4.83442e-4
BIDU US,113.445,115.088,1235477,39773529871,22133,283,35900,50.34591549,-1.094369901,46.2832842,4.540540695,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,149.3088226,4.540540695,#N/A N/A,37,-0.487459125,6.75010693,6463495,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCOM US,72.65,72.99,801506,47484289335,13139,11972,41073,81.25492551,19.73489104,45.06367998,4.75,Consumer Services,#N/A Field Not Applicable,#N/A Field Not Applicable,85.15249634,4.75,#N/A N/A,36,0.324974145,76.88103127,9207482,NA,NA,NA,NA,NA,NA,NA,NA,NA
CTREV 3 7/8 06/30/28,#N/A Field Not Applicable,97.819,0,8236432370,#N/A N/A,#N/A N/A,21,#N/A N/A,36.05455297,4.32015419,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA
TME US,18.66,18.6104,1522207,28902558045,0,1929,5353,42.34005845,2.338570193,51.72351729,4.729729652,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,26.02718735,4.729729652,#N/A N/A,37,0,1.608855509,14133910,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),-0.009461479,0.013157895,12/31/2024,-49354.25441,-1063584.183,-0.009461479,0.009461479
TME US,18.66,18.6104,1522207,28902558045,0,1929,5353,42.34005845,2.338570193,51.72351729,4.729729652,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,26.02718735,4.729729652,#N/A N/A,37,0,1.608855509,14133910,bf:3356011,Numerai GP LLC (Blackwell - Series A),5.55764e-4,0.013157895,12/31/2024,3229.804933,69602.29631,5.55764e-4,5.55764e-4
TME US,18.66,18.6104,1522207,28902558045,0,1929,5353,42.34005845,2.338570193,51.72351729,4.729729652,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,26.02718735,4.729729652,#N/A N/A,37,0,1.608855509,14133910,bf:1639633,"Tiger Global Private Investment Partners X, L.P.",3.87e-10,0.013157895,12/31/2024,0.009735782,0.009735782,3.87e-10,3.87e-10
IQ US,2.205,2.195,1398393,2123065718,1778.403,21637.922,4673,24.88142612,-8.306221531,64.20581847,3.814814806,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,2.365833282,3.814814806,#N/A N/A,27,0.16624111,26.27185826,73372924,NA,NA,NA,NA,NA,NA,NA,NA,NA
BIDU US,113.445,115.088,1235477,39773529871,22133,283,35900,50.34591549,-1.094369901,46.2832842,4.540540695,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,149.3088226,4.540540695,#N/A N/A,37,-0.487459125,6.75010693,6463495,NA,NA,NA,NA,NA,NA,NA,NA,NA
BABA US,160.13,160.435,2451277,3.82E+11,57151,#N/A N/A,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,#N/A Field Not Applicable,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1914537,Jones Road Capital Management LP (Blackwell-Series A),-0.032686206,0.013157895,12/31/2024,-27209.27261,-4513746.233,-0.032686206,0.032686206
BABA US,160.13,160.435,2451277,3.82E+11,57151,#N/A N/A,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,#N/A Field Not Applicable,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1639201,Discerene Group LP (Blackwell - Series A),0.168267867,0.013157895,12/31/2024,92061.59209,15272097.51,0.168267867,0.168267867
BABA US,160.13,160.435,2451277,3.82E+11,57151,#N/A N/A,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,#N/A Field Not Applicable,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1262141,"HongShan Capital Growth 2010 Fund, LP (fka Sequoia Capital China Growth 2010 Fund, LP)",7.61e-9,0.013157895,12/31/2024,0.011528526,0.011528526,7.61e-9,7.61e-9
BABA US,160.13,160.435,2451277,3.82E+11,57151,#N/A N/A,124320,39.95214519,5.862821515,46.62626311,4.840000153,Consumer Discretionary Distrib,#N/A Field Not Applicable,#N/A Field Not Applicable,201.7665863,4.840000153,11/25/2025,50,-0.007304744,-0.892945676,41333243,bf:1262207,"Tiger Global Private Investment Partners VII, L.P.",1.08e-9,0.013157895,12/31/2024,0.01,0.01,1.08e-9,1.08e-9
TCEHY US,80.16,79.8,252879,7.33E+11,70686,7081,110558,52.89546343,8.413914271,35.10668345,4.199999809,Media & Entertainment,#N/A Field Not Applicable,#N/A Field Not Applicable,96,4.199999809,#N/A N/A,5,0,1.394423773,1735860,NA,NA,NA,NA,NA,NA,NA,NA,NA
JD US,29.2102,29.18,3353385,42451022215,17031,#N/A N/A,570895,15.86684374,6.836876373,48.29760229,4.782608509,Consumer Discretionary Distrib,#N/A Field Not Applicable,#N/A Field Not Applicable,42.1115799,4.782608509,#N/A N/A,46,0.021206055,1.130006642,25697668,bf:1639201,Discerene Group LP (Blackwell - Series A),0.049122823,0.013157895,12/31/2024,141942.6405,4458418.337,0.049122823,0.049122823
JD US,29.2102,29.18,3353385,42451022215,17031,#N/A N/A,570895,15.86684374,6.836876373,48.29760229,4.782608509,Consumer Discretionary Distrib,#N/A Field Not Applicable,#N/A Field Not Applicable,42.1115799,4.782608509,#N/A N/A,46,0.021206055,1.130006642,25697668,bf:1262141,"HongShan Capital Growth 2010 Fund, LP (fka Sequoia Capital China Growth 2010 Fund, LP)",7.61e-9,0.013157895,12/31/2024,0.011528526,0.011528526,7.61e-9,7.61e-9
JD US,29.2102,29.18,3353385,42451022215,17031,#N/A N/A,570895,15.86684374,6.836876373,48.29760229,4.782608509,Consumer Discretionary Distrib,#N/A Field Not Applicable,#N/A Field Not Applicable,42.1115799,4.782608509,#N/A N/A,46,0.021206055,1.130006642,25697668,bf:1261859,"KPCB China Fund, L.P.",3.77e-9,0.013157895,12/31/2024,0.009364899,0.009364899,3.77e-9,3.77e-9
JD US,29.2102,29.18,3353385,42451022215,17031,#N/A N/A,570895,15.86684374,6.836876373,48.29760229,4.782608509,Consumer Discretionary Distrib,#N/A Field Not Applicable,#N/A Field Not Applicable,42.1115799,4.782608509,#N/A N/A,46,0.021206055,1.130006642,25697668,bf:1262081,"Tiger Global Private Investment Partners V, L.P.",1.56e-9,0.013157895,12/31/2024,0.01,0.01,1.56e-9,1.56e-9
PAHCF US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANT US,#N/A N/A,#N/A Real Time,#N/A Real Time,#N/A N/A,#N/A N/A,#N/A N/A,9500,14.50463832,17.748291,#N/A N/A,0,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,0,#N/A N/A,0,0,-100,#N/A N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA
WCPAY US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NVO US,48.2799,48.3,3616489,2.16E+11,48062,86836,77349,84.66889116,25.03304472,48.6219128,3.933333397,"Pharmaceuticals, Biotechnology",#N/A Field Not Applicable,#N/A Field Not Applicable,57.35507965,3.933333397,#N/A N/A,15,0,-4.859415714,28242397,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASML US,1024.07,1029.72,377435,3.97E+11,4303.7,54.9,44027,51.27570065,2.5560172,45.09479032,4.238095284,Semiconductors & Semiconductor,#N/A Field Not Applicable,#N/A Field Not Applicable,1081.214233,4.238095284,#N/A N/A,21,0.106781477,4.95230526,1375036,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",6.86e-5,0.013157895,12/31/2024,3.26e-5,9008.835957,6.86e-5,6.86e-5
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:1257479,Gladstone Capital Management LLP (Blackwell - Series E),-1.12375e-4,0.013157895,12/31/2024,-10118.48315,-24891.46855,-1.12375e-4,1.12375e-4
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),-2.38003e-4,0.013157895,12/31/2024,-496.5020176,-29656.06551,-2.38003e-4,2.38003e-4
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:1670735,Direct: Opportunistic Highly Levered (Blackwell),-0.010164114,0.013157895,12/31/2024,-16571.84956,-233497.3602,-0.010164114,0.010164114
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),2.54514e-4,0.013157895,12/31/2024,2262.21909,31874.66698,2.54514e-4,2.54514e-4
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.004636673,0.013157895,12/31/2024,-9067.516369,-574789.8626,-0.004636673,0.004636673
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.00983985,0.013157895,12/31/2024,6898.497316,1228760.342,0.00983985,0.00983985
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:1419359,Direct: Slow Growth High Valuation Short (Blackwell),-0.004710593,0.013157895,12/31/2024,-1226.380823,-89206.94108,-0.004710593,0.004710593
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:1257479,Gladstone Capital Management LLP (Blackwell - Series E),-0.008075221,0.013157895,12/31/2024,-24590.14803,-1788687.368,-0.008075221,0.008075221
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),-0.012859718,0.013157895,12/31/2024,-19138.42327,-1392128.908,-0.012859718,0.012859718
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",2.38429e-4,0.013157895,12/31/2024,1.14171e-4,31303.19529,2.38429e-4,2.38429e-4
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.003091116,0.013157895,12/31/2024,5322.004561,387122.6118,0.003091116,0.003091116
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),-9.61724e-4,0.013157895,12/31/2024,-22140.37495,-120443.6397,-9.61724e-4,9.61724e-4
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",1.67e-5,0.013157895,12/31/2024,8.16e-6,2194.836752,1.67e-5,1.67e-5
MC US,61.38,61.7215,84293,4817637476,#N/A N/A,#N/A N/A,1309,#N/A N/A,39.75405617,39.8606617,3.666666746,Financial Services,#N/A Field Not Applicable,#N/A Field Not Applicable,76.5,3.666666746,#N/A N/A,9,0,0.475370934,4011397,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.004228265,0.013157895,12/31/2024,1805.256483,528651.3083,0.004228265,0.004228265
RMSG US,1.96,1.96,12,17877710.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,265.4345452,0,Real Estate Management & Devel,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A,0,#N/A N/A,0,0,2943.600338,15265,NA,NA,NA,NA,NA,NA,NA,NA,NA
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",2.19184e-4,0.013157895,12/31/2024,1.14171e-4,28776.50014,2.19184e-4,2.19184e-4
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:3356011,Numerai GP LLC (Blackwell - Series A),6.23325e-4,0.013157895,12/31/2024,214.0776617,78063.41935,6.23325e-4,6.23325e-4
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-3.87e-5,0.013157895,12/31/2024,-1709.415539,-10632.56465,-3.87e-5,3.87e-5
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",9e-5,0.013157895,12/31/2024,4.89e-5,11821.7425,9e-5,9e-5
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:3356011,Numerai GP LLC (Blackwell - Series A),7.72239e-4,0.013157895,12/31/2024,469.3892794,96712.96713,7.72239e-4,7.72239e-4
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:1632133,Praesidium (Separate Account),0.090224694,0.013157895,12/31/2024,197887,15664734.92,0.090224694,0.090224694
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:1637589,"RGM Capital, LLC (Separate Account)",0.058305104,0.013157895,12/31/2024,130330,10316922.8,0.058305104,0.058305104
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),-0.020465928,0.013157895,12/31/2024,-29062.86924,-2300616.729,-0.020465928,0.020465928
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:2480539,"Qiming Venture Partners VIII, LP",0.023883378,0.013157895,12/31/2024,116377.4491,188531.4675,0.023883378,0.023883378
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:2493791,"Qiming Venture Partners VIII-HC, LP",0.062444261,0.013157895,12/31/2024,233822.4182,378792.3174,0.062444261,0.062444261
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:1670735,Direct: Opportunistic Highly Levered (Blackwell),-0.010107003,0.013157895,12/31/2024,-4217.717761,-232185.3628,-0.010107003,0.010107003
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:3356011,Numerai GP LLC (Blackwell - Series A),-6.10293e-4,0.013157895,12/31/2024,-1388.398133,-76431.31724,-6.10293e-4,6.10293e-4
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.007872646,0.013157895,12/31/2024,596336.371,2164701.027,0.007872646,0.007872646
OR US,33.22,33.21,138550,6251228213,5.632,#N/A N/A,#N/A N/A,79.41744221,4.327395376,33.78527429,4.166666508,Materials,#N/A Field Not Applicable,#N/A Field Not Applicable,41.96306229,4.166666508,#N/A N/A,12,0,44.57207074,3676890,bf:3455615,Saturn V Capital Management (Blackwell - Series E),0.028727834,0.013157895,12/31/2024,1297066.127,4708350.043,0.028727834,0.028727834
SAP US,239.41,239.1,277975,2.94E+11,6514,#N/A N/A,#N/A N/A,72.95470506,9.510381953,27.54041916,4.611111164,Software & Services,#N/A Field Not Applicable,#N/A Field Not Applicable,337.75,4.611111164,1/29/2026,18,0,5.71350445,1948813,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),0.010138145,0.013157895,12/31/2024,4359.330294,1097504.995,0.010138145,0.010138145
