"ticker","rd_intensity","rd_intensity_log","rd_intensity_score","patent_activity_log","patent_activity_score","analyst_sentiment_score","news_sentiment_score","growth_momentum_score","DAII_3.5_Score","fund_id","fund_name","fund_weight","dumac_allocation","as_of_date","shares_held","position_value","fund_weight_raw","abs_weight","Tot...Hldg.in.Port","Top.10.as.of.Dt","innovation_quartile_old","innovation_quartile"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000823645,0.013157895,"12/31/2024",-34682.00479,-226473.4913,-0.000823645,0.000823645,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000403486,0.013157895,"12/31/2024",-3537.766455,-110944.356,-0.000403486,0.000403486,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.010408907,0.013157895,"12/31/2024",88172.62966,2862083.559,0.010408907,0.010408907,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000319714,0.013157895,"12/31/2024",-13043.05936,-87910.22007,-0.000319714,0.000319714,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3455615","Saturn V Capital Management (Blackwell - Series E)",0.104870952,0.013157895,"12/31/2024",529508.0408,17187831.01,0.104870952,0.104870952,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000314962,0.013157895,"12/31/2024",-3179.277276,-86603.51298,-0.000314962,0.000314962,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00248779,0.013157895,"12/31/2024",-9061.529302,-684054.847,-0.00248779,0.00248779,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3428225","Permian Investment Partners (Blackwell - Series E)",-0.000916073,0.013157895,"12/31/2024",-2460.38723,-185734.632,-0.000916073,0.000916073,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198791","Stony Point Capital LLC (Blackwell - Series E)",0.01095309,0.013157895,"12/31/2024",1293.247492,1184045.674,0.01095309,0.01095309,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.000144085,0.013157895,"12/31/2024",0.0000816,18916.80243,0.000144085,0.000144085,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.009515268,0.013157895,"12/31/2024",1299.716886,1189968.792,0.009515268,0.009515268,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000138235,0.013157895,"12/31/2024",-973.3626386,-38009.81104,-0.000138235,0.000138235,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.001315412,0.013157895,"12/31/2024",3978.229476,164738.4826,0.001315412,0.001315412,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000104646,0.013157895,"12/31/2024",-1916.991433,-28774.04141,-0.000104646,0.000104646,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00010203,0.013157895,"12/31/2024",-1932.138863,-28054.65629,-0.00010203,0.00010203,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00043504,0.013157895,"12/31/2024",-25025.23759,-119620.6357,-0.00043504,0.00043504,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000180642,0.013157895,"12/31/2024",-4732.867355,-22623.10596,-0.000180642,0.000180642,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.012953349,0.013157895,"12/31/2024",181350.0824,3561715.619,0.012953349,0.012953349,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.0000181,0.013157895,"12/31/2024",-1130.447099,-4985.271707,-0.0000181,0.0000181,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.0000189,0.013157895,"12/31/2024",-2102.12669,-3342.381437,0.0000189,0.0000189,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2036429","Orso Partners, LP (Blackwell - Series A)",-0.0000956,0.013157895,"12/31/2024",-280.507965,116902.1937,-0.0000956,0.0000956,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.0000374,0.013157895,"12/31/2024",0.0000163,4913.37679,0.0000374,0.0000374,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000254025,0.013157895,"12/31/2024",-244.0146434,-31813.40914,-0.000254025,0.000254025,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2036429","Orso Partners, LP (Blackwell - Series A)",0.000516282,0.013157895,"12/31/2024",280.507965,-774555.833,0.000516282,0.000516282,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1183421","Direct: Systematic Short (Blackwell)",-0.0102899,0.013157895,"12/31/2024",-3327.38548,-292344.0883,-0.0102899,0.0102899,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.001876334,0.013157895,"12/31/2024",-2674.55865,-234986.723,-0.001876334,0.001876334,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2036429","Orso Partners, LP (Blackwell - Series A)",-0.017850233,0.013157895,"12/31/2024",-28050.7965,-1755418.845,-0.017850233,0.017850233,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249063","Solas Capital Management LLC (Blackwell - Series A)",-0.013075021,0.013157895,"12/31/2024",-39065.22226,-2444701.609,-0.013075021,0.013075021,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.002163449,0.013157895,"12/31/2024",-4329.565375,-270944.2012,-0.002163449,0.002163449,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000422161,0.013157895,"12/31/2024",-2766.62899,-52870.27999,-0.000422161,0.000422161,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198767","Philosophy Capital Management, LLC (Blackwell - Series A)",0.0170835,0.013157895,"12/31/2024",499327.1794,8333770.624,0.0170835,0.0170835,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198767","Philosophy Capital Management, LLC (Blackwell - Series A)",0.009007742,0.013157895,"12/31/2024",6169.492183,1418057.778,0.009007742,0.009007742,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198767","Philosophy Capital Management, LLC (Blackwell - Series A)",0.000329686,0.013157895,"12/31/2024",1462.007514,727439.7741,0.000329686,0.000329686,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198767","Philosophy Capital Management, LLC (Blackwell - Series A)",0.000172006,0.013157895,"12/31/2024",1463.690561,422743.77,0.000172006,0.000172006,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000220781,0.013157895,"12/31/2024",2069.60568,27649.93188,0.000220781,0.000220781,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.0000452,0.013157895,"12/31/2024",-106.0320108,-12408.92622,-0.0000452,0.0000452,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1849173","Rush Island Management LP (fka Northwood Liquid) (Blackwell - Series E)",0.071924229,0.013157895,"12/31/2024",152631.385,14771665.44,0.071924229,0.071924229,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002478035,0.013157895,"12/31/2024",-158828.0979,-681372.5401,-0.002478035,0.002478035,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.00036107,0.013157895,"12/31/2024",-10540.64181,-45219.35336,-0.00036107,0.00036107,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1637589","RGM Capital, LLC (Separate Account)",0.069579459,0.013157895,"12/31/2024",263525,12311888,0.069579459,0.069579459,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.000162455,0.013157895,"12/31/2024",0.0000979,21328.67843,0.000162455,0.000162455,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000148926,0.013157895,"12/31/2024",-9883.978655,-40949.32133,-0.000148926,0.000148926,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00251734,0.013157895,"12/31/2024",-6492.637358,-692180.0688,-0.00251734,0.00251734,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.000065,0.013157895,"12/31/2024",0.0000489,8537.232166,0.000065,0.000065,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.0003337,0.013157895,"12/31/2024",-392.0050059,-41791.65368,-0.0003337,0.0003337,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000225453,0.013157895,"12/31/2024",-3290.808594,-28235.13774,-0.000225453,0.000225453,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002851132,0.013157895,"12/31/2024",-311095.6756,-783961.1024,-0.002851132,0.002851132,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249063","Solas Capital Management LLC (Blackwell - Series A)",0.014317284,0.013157895,"12/31/2024",37367.02704,2676973.817,0.014317284,0.014317284,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.000104225,0.013157895,"12/31/2024",0.0000652,13683.58245,0.000104225,0.000104225,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.001486966,0.013157895,"12/31/2024",2599.433771,186223.4354,0.001486966,0.001486966,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000239976,0.013157895,"12/31/2024",-33494.89509,-65984.94332,-0.000239976,0.000239976,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249027","Sylebra Capital Limited (Blackwell - Series A)",0.015947223,0.013157895,"12/31/2024",909979.6199,1792659.851,0.015947223,0.015947223,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.002299514,0.013157895,"12/31/2024",733509.815,632285.4583,0.002299514,0.002299514,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.000266133,0.013157895,"12/31/2024",0.000154947,34940.44115,0.000266133,0.000266133,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000250583,0.013157895,"12/31/2024",530.957789,31294.65208,0.000250583,0.000250583,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000322441,0.013157895,"12/31/2024",653.5299594,40381.61619,0.000322441,0.000322441,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2237801","Paradigm BioCapital Advisors (Blackwell - Series A)",0.011318396,0.013157895,"12/31/2024",188143.9853,2135434.234,0.011318396,0.011318396,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000425859,0.013157895,"12/31/2024",-4698.976432,-53333.38251,-0.000425859,0.000425859,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1419359","Direct: Slow Growth High Valuation Short (Blackwell)",-0.004814987,0.013157895,"12/31/2024",-2198.62143,-90912.99613,-0.004814987,0.004814987,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3428225","Permian Investment Partners (Blackwell - Series E)",-0.002501336,0.013157895,"12/31/2024",-12199.85404,-504463.9645,-0.002501336,0.002501336,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003413257,0.013157895,"12/31/2024",-92283.76001,-938525.7822,-0.003413257,0.003413257,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000840874,0.013157895,"12/31/2024",-7832.343399,-231210.7771,-0.000840874,0.000840874,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001465895,0.013157895,"12/31/2024",-14840.5544,-403069.4574,-0.001465895,0.001465895,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00000839,0.013157895,"12/31/2024",-1183.182596,-2307.206063,-0.00000839,0.00000839,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001427569,0.013157895,"12/31/2024",-7091.802372,-392531.2613,-0.001427569,0.001427569,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3428225","Permian Investment Partners (Blackwell - Series E)",-0.003187323,0.013157895,"12/31/2024",-11675.38115,-646232.3464,-0.003187323,0.003187323,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:2198791","Stony Point Capital LLC (Blackwell - Series E)",-0.005175079,0.013157895,"12/31/2024",-10121.55743,-560228.2038,-0.005175079,0.005175079,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000720465,0.013157895,"12/31/2024",-1630.153382,-90228.98969,-0.000720465,0.000720465,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.001657759,0.013157895,"12/31/2024",0.001100938,217646.3079,0.001657759,0.001657759,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",-0.000701383,0.013157895,"12/31/2024",-1067.564065,-87839.17127,-0.000701383,0.000701383,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:461839","Bridgewater Pure Alpha Fund II, Ltd.",0.0000162,0.013157895,"12/31/2024",0.00000816,2125.265741,0.0000162,0.0000162,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:3356011","Numerai GP LLC (Blackwell - Series A)",0.000830353,0.013157895,"12/31/2024",20470.68216,103991.0654,0.000830353,0.000830353,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1670735","Direct: Opportunistic Highly Levered (Blackwell)",-0.011261221,0.013157895,"12/31/2024",-34129.4041,-258700.8831,-0.011261221,0.011261221,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249015","Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.001529982,0.013157895,"12/31/2024",-55500.18393,-420691.3942,-0.001529982,0.001529982,NA,"#N/A Field Not Applicable","Q4","Q4"
"T US",0.00000000527624309392265,0.00000000527624298414525,0.0335709154181579,8.56712556016445,67.1231595015277,86.25,73.8093606752521,16.8407288772928,62.1045572467009,"bf:1249063","Solas Capital Management LLC (Blackwell - Series A)",0.013951412,0.013157895,"12/31/2024",344137.8308,2608564.757,0.013951412,0.013951412,NA,"#N/A Field Not Applicable","Q4","Q4"
