"ticker","RepNo","CompanyName","ISIN","Exchange","Country","TRBC_Industry","rd_expense","revenue","fiscal_year_end","market_cap","pe_ratio_fy","beta_5y","volatility_30d","volatility_90d","volatility_260d","company_name","total_patents","ai_patents","patent_source","in_portfolio","total_net_exposure_usd","total_net_pct_ltp","n_funds","rd_intensity","fund_weight","patent_activity","revenue_growth","total_return","volatility","bloomberg_volatility","total_return_5yr","rd_quartile","patent_quartile","growth_quartile","volatility_quartile","innovation_score","innovation_quartile","innovation_label","holdings_n_funds","holdings_total_weight","holdings_total_value","total_fund_weight","total_position_value","industry","multiplier","ai_score","ai_quartile","ai_label","quality_innovators_weight","ai_concentrated_weight","balanced_growth_weight","discovery_quality_weight","discovery_ai_weight","discovery_tier","innovation_rank","ai_rank","combined_rank","strategic_profile","ai_exposure","innovation_exposure","anomaly_score","is_anomaly","rd_score_norm","patent_score_norm","growth_score_norm","stability_score_norm","ai_score_aggressive","high_growth","high_volatility","has_rd","not_ai_leader","high_potential_flag","unicorn_tier","ai_label_aggressive"
"BILL","057DA","BILL Holdings Inc","US0900431000","NYSE","USA","Software (NEC)",114.299311523437,40488,"2025-12-31",3809.97705078125,168.100296020508,1.32407999038696,0.389752079639267,0.412830056577428,0.557195688581629,"BILL",785,32,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,785,0.172065671253949,0.1,0.557195688581629,NA,NA,NA,2,3,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",114,114,114,"Underperformer","Low","Low",0.0421634523995445,FALSE,NA,50,75,100,NA,TRUE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"BIO","0CFFA","Biome Australia Ltd","AU0000184137","ASX","AUS","Pharmaceuticals (NEC)",257.6,2583.2,"2025-12-31",71.5043792724609,321.428588867188,2.04979991912842,0.34558297243983,0.304885727786673,0.435589070952096,"BIO",67862,672,"USPTO Only",FALSE,0,0,0,3.60257655015001,0.00552486187845304,67862,-0.0212022047489882,0.1,0.435589070952096,NA,NA,4,4,1,2,0.75,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.75,4,"AI Leader",0,0,0,0,0,"Tier 2: Strong Candidates",14,14,14,"AI Pioneer","High","High",0.174887170067289,FALSE,100,100,25,75,66.25,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"BP","A1D5C","BP PLC (ADR)","US0556221044","NYSE","USA","Oil & Gas Refining and Marketing (NEC)",570,189335,"2025-12-31",117573.8984375,NA,0.23089000582695,0.286940316736189,0.317095170530605,0.3065719445501,"BP",2508,30,"USPTO Only",FALSE,0,0,0,0.00484801480239256,0.00552486187845304,2508,0.159950335044414,0.1,0.3065719445501,NA,NA,1,3,3,4,0.65,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.65,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",35,35,35,"Balanced Performer","Medium","Medium",0.0174685119411722,FALSE,25,75,75,25,55,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"BX","AE995","Blackstone Inc","US09260D1072","NYSE","USA","Investment Management",3847.653046875,14450.265,"2025-12-31",128255.1015625,27.903829574585,1.77263998985291,0.473684956265147,0.410799426139526,0.403720168376192,"BX",303,6,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,303,0.0345676529221237,0.1,0.403720168376192,NA,NA,NA,2,2,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",115,115,115,"Underperformer","Low","Low",0.0147680050970898,FALSE,NA,50,50,50,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"CAJPY","A01ED","Canon Inc (ADR)","US1380063099","OTC","USA","Office Equipment (NEC)",339288,4624727,"2025-12-31",36679.96875,11.8948602676392,0.630770027637482,0.262468924973752,0.268295432961341,0.244188759213474,"CAJPY",0,0,"USPTO Only",FALSE,0,0,0,9.24995335499025,0.00552486187845304,0,-0.0756201014854014,0.1,0.244188759213474,NA,NA,4,1,1,4,0.625,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.625,2,"AI Follower",0,0,0,0,0,"Tier 3: Watch List",47,47,47,"Underperformer","Low","Low",0.197774538809426,FALSE,100,25,25,25,43.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"CAT","1668N","Caterpillar Inc","US1491231015","NYSE","USA","Construction Machinery",2148,67589,"2025-12-31",333438.90625,38.0981903076172,1.51732003688812,1.73138847003711,2.51330923708043,2.15298481773812,"CAT",97783,6200,"USPTO Only",FALSE,0,0,0,0.00644195971057292,0.00552486187845304,97783,0.0805243400856853,0.1,2.15298481773812,NA,NA,1,4,2,1,0.525,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.525,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",75,75,75,"Underperformer","Low","Low",0.492335445860786,TRUE,25,100,50,100,61.25,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"CBOE","C51CF","Cboe Global Markets Inc","US12503M1080","BAT","USA","Financial & Commodity Market Operators & Service Providers (NEC)",888.91142578125,4714.2,"2025-12-31",29630.380859375,27.176420211792,0.364369988441467,0.250668847018659,0.226328757458261,0.222263304519837,"CBOE",43,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,43,0.1198481653817,0.1,0.222263304519837,NA,NA,NA,2,3,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",116,116,116,"Underperformer","Low","Low",0.0426159413941908,FALSE,NA,50,75,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"CME","A4903","CME Group Inc","US12572Q1058","NASD","USA","Securities & Commodity Exchanges",3294.41390625,11951,"2025-12-31",109813.796875,27.1222801208496,0.287440001964569,1.13490596910162,0.689431744970871,1.70637887316247,"CME",846,6,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,846,0.0927925793454051,0.1,1.70637887316247,NA,NA,NA,2,2,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",117,117,117,"Underperformer","Low","Low",0.354984990527229,TRUE,NA,50,50,100,NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"COIN","0BBFC","Coinbase Global Inc","US19260Q1076","NASD","USA","Blockchain & Cryptocurrency (NEC)",1484.876,7181.325,"2025-12-31",47808.171875,41.2561912536621,3.60161995887756,0.538429211373481,0.852173696913744,0.868750049483056,"COIN",802,15,"USPTO Only",FALSE,0,0,0,0.031059041619127,0.00552486187845304,802,0.27622595122084,0.1,0.868750049483056,NA,NA,2,2,4,1,0.55,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.55,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",68,68,68,"Underperformer","Low","Low",0.121689141461687,FALSE,50,50,100,100,77.5,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"CRM","A7FD7","Salesforce Inc","US79466L3024","NYSE","USA","Cloud Computing Services",5993,41525,"2026-01-31",168927.5,23.4634704589844,1.30147004127502,2.27771117020117,1.37366108023442,0.776145301493231,"CRM",565,57,"USPTO Only",FALSE,0,0,0,0.0354767577807047,0.00552486187845304,565,0.112297631241381,0.1,0.776145301493231,NA,NA,3,2,3,1,0.575,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.575,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",56.5,56.5,56.5,"Underperformer","Low","Low",0.0385406740521577,FALSE,75,50,75,100,73.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"CRWD","0867D","Crowdstrike Holdings Inc","US22788C1053","NASD","USA","Security Software",1368.197,4812.005,"2026-01-31",99667.796875,NA,1.07465994358063,0.566048345973171,0.50615617224988,0.479447369248522,"CRWD",150,3,"USPTO Only",FALSE,0,0,0,0.0137275734279142,0.00552486187845304,150,0.115919314324856,0.1,0.479447369248522,NA,NA,2,2,3,2,0.55,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.55,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",68,68,68,"Underperformer","Low","Low",0.0031769680371613,FALSE,50,50,75,75,63.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"CSCO","18528","Cisco Systems Inc","US17275R1023","NASD","USA","Communications & Networking (NEC)",9300,56654,"2025-07-26",319388.3125,34.1732215881348,0.801429986953735,0.247608010864751,0.34594156719927,0.276194881824026,"CSCO",21,6,"USPTO Only",FALSE,0,0,0,0.0291181600453836,0.00552486187845304,21,0.128493558987975,0.1,0.276194881824026,NA,NA,2,2,3,4,0.65,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.65,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",35,35,35,"Balanced Performer","Medium","Medium",0.0328201500455145,FALSE,50,50,75,25,56.25,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"CVX","09546","Carvolix","FR0013333077","EPA","FRA","Medical Equipment",1051,184432,"2025-12-31",199.058700561523,NA,0.701820015907288,0.949318877734003,0.873134658586303,0.855218410973251,"CVX",0,0,"USPTO Only",FALSE,0,0,0,5.27984959730592,0.00552486187845304,0,0.147580618783832,0.1,0.855218410973251,NA,NA,4,1,3,1,0.575,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.575,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",56.5,56.5,56.5,"Underperformer","Low","Low",0.174870201166468,FALSE,100,25,75,100,75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"DDOG","0992F","Datadog Inc","US23804L1035","NASD","USA","Application Software",1548.451,3427.158,"2025-12-31",43371.55859375,372.315612792969,1.28087997436523,0.659486576400231,0.644174501134818,0.572695906381726,"DDOG",7,0,"USPTO Only",FALSE,0,0,0,0.0357019911251964,0.00552486187845304,7,0.278295665048063,0.1,0.572695906381726,NA,NA,3,1,4,1,0.55,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.55,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",68,68,68,"Underperformer","Low","Low",0.08239860394672,FALSE,75,25,100,100,78.75,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"DE","2565N","Deere & Co","US2441991054","NYSE","USA","Agricultural Machinery",4724.34,152.207,"2025-12-31",157478,31.5111503601074,0.97613000869751,0.250541579038322,0.333764133932917,0.268369324174937,"DE",524459,27653,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,524459,0.100010036956519,0.1,0.268369324174937,NA,NA,NA,4,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",118,118,118,"Underperformer","Low","Low",0.224200005606968,FALSE,NA,100,50,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"DIS","9569N","Walt Disney Co","US2546871060","NYSE","USA","Broadcasting (NEC)",5122.70390625,351.402,"2025-12-31",170756.796875,14.0730695724487,1.4442800283432,0.634216863858454,0.468024263584029,0.494432874356816,"DIS",67502,3035,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,67502,0.270018356386572,0.1,0.494432874356816,NA,NA,NA,4,4,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",119,119,119,"Underperformer","Low","Low",0.131291710207722,FALSE,NA,100,100,75,NA,TRUE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"DOCU","02947","Docusign Inc","US2561631068","NASD","USA","Enterprise Software",664.985,3219.5,"2026-01-31",8974.79296875,31.2305507659912,1.01357996463776,0.462366585020507,0.49868397703333,0.507859252438405,"DOCU",6406,430,"USPTO Only",FALSE,0,0,0,0.0740947453958504,0.00552486187845304,6406,0.0615131258964539,0.1,0.507859252438405,NA,NA,3,3,2,2,0.65,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.65,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",40,40,40,"Balanced Performer","Medium","Medium",0.00745778315835168,FALSE,75,75,50,75,65,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"DUK","2797N","Duke Energy Corp","US26441C2044","NYSE","USA","Electric Utilities (NEC)",2973.498984375,32237,"2025-12-31",99116.6328125,20.153600692749,0.469500005245209,0.145802888680909,0.142350173361218,0.163372736359199,"DUK",4174,49,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,4174,0.0916309228166938,0.1,0.163372736359199,NA,NA,NA,3,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",120,120,120,"Underperformer","Low","Low",0.0509597043533141,FALSE,NA,75,50,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"FSLY","0A685","Fastly Inc","US31188V1008","NASD","USA","IT Services & Consulting (NEC)",162.662,624.018,"2025-12-31",4280.759765625,NA,0.659280002117157,0.922217909740518,1.63699769992858,1.06145406816276,"FSLY",0,0,"USPTO Only",FALSE,0,0,0,0.0379983948891958,0.00552486187845304,0,0.0471607280895114,0.1,1.06145406816276,NA,NA,3,1,2,1,0.45,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.45,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",88.5,88.5,88.5,"Underperformer","Low","Low",0.141337857540545,FALSE,75,25,50,100,58.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"GE","3737N","General Electric Co","US3696043013","NYSE","USA","Aerospace & Defense (NEC)",1580,45855,"2025-12-31",303658.8125,35.5465888977051,1.43642997741699,0.313059627120544,0.302921123245882,0.298894769472456,"GE",517093,15490,"USPTO Only",FALSE,0,0,0,0.00520320812359101,0.00552486187845304,517093,0.0862762270495296,0.1,0.298894769472456,NA,NA,1,4,2,4,0.675,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.675,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",27,27,27,"Balanced Performer","Medium","Medium",0.214739657950147,FALSE,25,100,50,25,50,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"GOOGL","A997D","Alphabet Inc","US02079K3059","NASD","USA","Search Engines",58687,402836,"2025-12-31",3506710,26.8750991821289,1.12506997585297,0.228217068052148,0.21840756910672,0.298424615551132,"Alphabet Inc.",32301,7437,"USPTO Only",FALSE,0,0,0,0.016735629692789,0.00552486187845304,32301,0.0357940334826708,0.1,0.298424615551132,NA,NA,2,4,2,4,0.75,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.75,4,"AI Leader",0,0,0,0,0,"Tier 2: Strong Candidates",14,14,14,"AI Pioneer","High","High",0.107756721039094,FALSE,50,100,50,25,56.25,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Follower"
"GRAB","09DC3","Grab Holdings Ltd","KYG4124C1096","NASD","USA","Application Software",428,3370,"2025-12-31",15540.830078125,59.4789695739746,0.980669975280762,0.353838340010066,0.371553048623804,0.463798914607707,"GRAB",310,5,"USPTO Only",FALSE,0,0,0,0.027540356457693,0.00552486187845304,310,-0.0881346497684717,0.1,0.463798914607707,NA,NA,2,2,1,2,0.45,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.45,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",91,91,91,"Underperformer","Low","Low",0.0328676625367093,FALSE,50,50,25,75,43.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"GS","A1E61","Goldman Sachs Group Inc","US38141G1040","NYSE","USA","Investment Banking & Brokerage Services (NEC)",7395.96890625,125097,"2025-12-31",246532.296875,16.2837200164795,1.3209400177002,0.378017765408221,0.333808388947545,0.327740444764639,"GS",114117,5991,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,114117,0.246891465224326,0.1,0.327740444764639,NA,NA,NA,4,4,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",121,121,121,"Underperformer","Low","Low",0.13393049497856,FALSE,NA,100,100,50,NA,TRUE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"HD","4366N","Home Depot Inc","US4370761029","NYSE","USA","Home Improvement Products & Services Retailers (NEC)",9887.705625,164683,"2026-02-01",329590.1875,23.259069442749,1.08238005638123,0.271736747093402,0.23890490433333,0.237205479904739,"HD",7107,159,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,7107,0.192683039885014,0.1,0.237205479904739,NA,NA,NA,3,4,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",122,122,122,"Underperformer","Low","Low",0.0667509078724943,FALSE,NA,75,100,25,NA,TRUE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"HMC","08E94","HMC Capital Ltd","AU0000058943","ASX","AUS","Investment Management & Fund Operators (NEC)",27.2326373291016,5764532.22506,"2025-12-31",907.754577636719,6.02557992935181,1.82538998126984,0.277273333092489,0.38871977922469,0.395116077802656,"HMC",25,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,25,0.0261043187230826,0.1,0.395116077802656,NA,NA,NA,2,2,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",123,123,123,"Underperformer","Low","Low",0.0201012869045903,FALSE,NA,50,50,50,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"HOOD","0734C","Robinhood Markets Inc","US7707001027","NASD","USA","Financial Technology (Fintech) (NEC)",897,4473,"2025-12-31",62193.30078125,33.706600189209,2.47056007385254,0.612336712947439,0.693736365368215,0.756377772645791,"HOOD",215,6,"USPTO Only",FALSE,0,0,0,0.0144227752624834,0.00552486187845304,215,0.0778278111480177,0.1,0.756377772645791,NA,NA,2,2,2,1,0.45,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.45,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",88.5,88.5,88.5,"Underperformer","Low","Low",0.0239213827908059,FALSE,50,50,50,100,57.5,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"HSBC","A1A32","HSBC Holdings PLC (ADR)","US4042804066","NYSE","USA","Banks (NEC)",8173.985625,40869.928125,"2025-12-31",272466.1875,13.1830997467041,0.562460005283356,0.461285546106384,0.335658050795138,0.287111035608569,"HSBC",36,10,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,36,-0.0758457640185952,0.1,0.287111035608569,NA,NA,NA,2,1,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",124,124,124,"Underperformer","Low","Low",0.0785631603392429,FALSE,NA,50,25,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"HTHIY","A0082","Hitachi Ltd (ADR)","US4335785071","OTC","USA","Consumer Goods Conglomerates",4172.9428125,9783370,"2025-03-31",139098.09375,36.2405586242676,0.918210029602051,0.568705214388356,0.509589648496023,0.443509750384917,"HTHIY",0,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,0,0.031002408824861,0.1,0.443509750384917,NA,NA,NA,1,2,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",125,125,125,"Underperformer","Low","Low",0.0162696190979838,FALSE,NA,25,50,75,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"HUBS","DF5F4","HubSpot Inc","US4435731009","NYSE","USA","Enterprise Software",905.943,3131.266,"2025-12-31",12549.080078125,275.683898925781,1.45398998260498,0.711331337878798,0.720870032637261,0.569491746786747,"HUBS",60,0,"USPTO Only",FALSE,0,0,0,0.0721919849391351,0.00552486187845304,60,0.251371618919075,0.1,0.569491746786747,NA,NA,3,2,4,1,0.625,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.625,2,"AI Follower",0,0,0,0,0,"Tier 3: Watch List",47,47,47,"Underperformer","Low","Low",0.0495461641286434,FALSE,75,50,100,100,83.75,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"IBM","4741N","International Business Machines Corp","US4592001014","NYSE","USA","IT Services & Consulting (NEC)",8320,67535,"2025-12-31",225681.703125,19.4546298980713,0.685060024261475,0.560615161747799,0.462909032192687,0.335990353275426,"IBM",895,154,"USPTO Only",FALSE,0,0,0,0.0368660812320782,0.00552486187845304,895,0.272241954505444,0.1,0.335990353275426,NA,NA,3,3,4,3,0.8,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.8,4,"AI Leader",0,0,0,0,0,"Tier 1: Top 10 Opportunities",8.5,8.5,8.5,"AI Pioneer","High","High",0.125997340344166,FALSE,75,75,100,50,81.25,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"IBN","A2010","ICICI Bank Ltd (ADR)","US45104G1040","NYSE","USA","Corporate Banks",2883.501796875,14417.508984375,"2025-03-31",96116.7265625,17.1857299804688,0.467449992895126,0.246653155578349,0.249880314964578,0.212197261214084,"IBN",434,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,434,0.0568713827989996,0.1,0.212197261214084,NA,NA,NA,2,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",126,126,126,"Underperformer","Low","Low",0.0369096171658668,FALSE,NA,50,50,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"ICE","06E9E","Medinice SA","PLMDNCE00016","WAR","POL","Medical Diagnostic & Testing Equipment",15.016494140625,75.082470703125,"2025-12-31",500.5498046875,NA,0.782809972763062,0.975116439183646,0.992024728562934,0.892740706554567,"ICE",157258,11535,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,157258,-0.0364612900651991,0.1,0.892740706554567,NA,NA,NA,4,1,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",127,127,127,"Underperformer","Low","Low",0.165095979970249,FALSE,NA,100,25,100,NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"INF","A321A","Informa PLC","GB00BMJ6DW54","LON","GBR","Exhibition & Conference Services",291.41501953125,4041.4,"2025-12-31",9713.833984375,906.190490722656,1.09045994281769,0.337368209378843,0.514766723155497,0.553033870942382,"INF",40886,4178,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,40886,0.0187385627068579,0.1,0.553033870942382,NA,NA,NA,4,2,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",128,128,128,"Underperformer","Low","Low",0.0472154741782378,FALSE,NA,100,50,75,NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"INFY","A1E31","Infosys Ltd (ADR)","US4567881085","NYSE","USA","IT Services & Consulting (NEC)",1665.2180859375,1629900,"2025-03-31",55507.26953125,19.1133003234863,0.993730008602142,0.269333222847239,0.3741142538589,0.325806991443208,"INFY",5,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,5,0.222567867022008,0.1,0.325806991443208,NA,NA,NA,1,4,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",129,129,129,"Underperformer","Low","Low",0.0466739881014786,FALSE,NA,25,100,50,NA,TRUE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"INTC","45870","Intel Corp","US4581401001","NASD","USA","Semiconductors (NEC)",13774,52853,"2025-12-27",221225.703125,NA,1.3542799949646,0.558479197532943,0.73079768978229,0.66730761976123,"Intel Corp.",52757,11985,"USPTO Only",FALSE,0,0,0,0.0622622046418233,0.00552486187845304,52757,0.17420838130638,0.1,0.66730761976123,NA,NA,3,4,3,1,0.725,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.725,4,"AI Leader",0,0,0,0,0,"Tier 2: Strong Candidates",18.5,18.5,18.5,"AI Pioneer","High","High",0.0848243762216773,FALSE,75,100,75,100,83.75,TRUE,TRUE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"IQ","02914","IQIYI Inc - ADR","US46267X1081","NASD","USA","Online Services (NEC)",1663.084,27291.3,"2025-12-31",1186.97998046875,NA,0.287600010633469,0.51604443664393,0.548599988805624,0.525576679852347,"IQ",40299,1099,"USPTO Only",FALSE,0,0,0,1.40110534917635,0.00552486187845304,40299,0.280605977121741,0.1,0.525576679852347,NA,NA,4,4,4,2,0.9,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.9,4,"AI Leader",0,0,0,0,0,"Tier 1: Top 10 Opportunities",1.5,1.5,1.5,"AI Pioneer","High","High",0.252070910031372,FALSE,100,100,100,75,96.25,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"J","4882N","Jacobs Solutions Inc","US46982L1089","NYSE","USA","Business Support Services (NEC)",454.060810546875,686.85959,"2025-12-31",15135.3603515625,50.0085411071777,0.768499970436096,0.261054974640403,0.43931090430053,0.339087936917026,"J",413924,17720,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,413924,0.161004048213363,0.1,0.339087936917026,NA,NA,NA,4,3,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",130,130,130,"Underperformer","Low","Low",0.171511391967623,FALSE,NA,100,75,50,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"JBL","A0427","Jabil Inc","US4663131039","NYSE","USA","Electronic Components",26,29802,"2025-08-31",29290.01953125,46.8210411071777,1.14134001731873,0.452753063243431,0.429351505827078,0.427511913541117,"JBL",67,1,"USPTO Only",FALSE,0,0,0,0.000887674382472165,0.00552486187845304,67,0.133031374309212,0.1,0.427511913541117,NA,NA,1,2,3,2,0.475,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.475,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",84.5,84.5,84.5,"Underperformer","Low","Low",0.00139083346341122,FALSE,25,50,75,75,57.5,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
