ticker,Tot.Ret.Idx.Gross,Last.Price,Volume,market_cap,rd_expense,patent_activity,Number.of.Employees,GM,revenue_growth,Volatil.360D,analyst_rating,industry,Tot...Hldg.in.Port,Top.10.as.of.Dt,BEst.Target.Px,Rec.Consensus,Earnings.Conference.Call.Date,Tot.Analyst.Rec,news_sentiment,Percent.Change.in.Institutional.Holdings,Shrt.Int,fund_id,fund_name,fund_weight,dumac_allocation,as_of_date,shares_held,position_value,fund_weight_raw,abs_weight
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1922841,Direct: Short Strategy 1a (Blackwell),-0.011913061,0.013157895,12/31/2024,-31046.62157,-267621.878,-0.011913061,0.011913061
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002111579,0.013157895,12/31/2024,-67356.13358,-580609.8714,-0.002111579,0.002111579
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),-0.01395571,0.013157895,12/31/2024,-64206.35627,-1510775.563,-0.01395571,0.01395571
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-2.28383e-4,0.013157895,12/31/2024,-1215.554428,-28601.99568,-2.28383e-4,2.28383e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-4.21021e-4,0.013157895,12/31/2024,-6225.197651,-52727.42411,-4.21021e-4,4.21021e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),-3.46142e-4,0.013157895,12/31/2024,-3982.652087,-38910.51089,-3.46142e-4,3.46142e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),4.29264e-4,0.013157895,12/31/2024,2807.298097,53759.75856,4.29264e-4,4.29264e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003323204,0.013157895,12/31/2024,-55279.14365,-913764.2445,-0.003323204,0.003323204
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-1.68418e-4,0.013157895,12/31/2024,-1275.99324,-21092.16825,-1.68418e-4,1.68418e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-9.9609e-4,0.013157895,12/31/2024,-18072.56717,-265305.2861,-9.9609e-4,9.9609e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-8.44223e-4,0.013157895,12/31/2024,-31711.98646,-232131.7409,-8.44223e-4,8.44223e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-8.23645e-4,0.013157895,12/31/2024,-34682.00479,-226473.4913,-8.23645e-4,8.23645e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-4.03486e-4,0.013157895,12/31/2024,-3537.766455,-110944.356,-4.03486e-4,4.03486e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.010408907,0.013157895,12/31/2024,88172.62966,2862083.559,0.010408907,0.010408907
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-3.19714e-4,0.013157895,12/31/2024,-13043.05936,-87910.22007,-3.19714e-4,3.19714e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3455615,Saturn V Capital Management (Blackwell - Series E),0.104870952,0.013157895,12/31/2024,529508.0408,17187831.01,0.104870952,0.104870952
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-3.14962e-4,0.013157895,12/31/2024,-3179.277276,-86603.51298,-3.14962e-4,3.14962e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00248779,0.013157895,12/31/2024,-9061.529302,-684054.847,-0.00248779,0.00248779
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3428225,Permian Investment Partners (Blackwell - Series E),-9.16073e-4,0.013157895,12/31/2024,-2460.38723,-185734.632,-9.16073e-4,9.16073e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),0.01095309,0.013157895,12/31/2024,1293.247492,1184045.674,0.01095309,0.01095309
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",1.44085e-4,0.013157895,12/31/2024,8.16e-5,18916.80243,1.44085e-4,1.44085e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.009515268,0.013157895,12/31/2024,1299.716886,1189968.792,0.009515268,0.009515268
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-1.38235e-4,0.013157895,12/31/2024,-973.3626386,-38009.81104,-1.38235e-4,1.38235e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.001315412,0.013157895,12/31/2024,3978.229476,164738.4826,0.001315412,0.001315412
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-1.04646e-4,0.013157895,12/31/2024,-1916.991433,-28774.04141,-1.04646e-4,1.04646e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-1.0203e-4,0.013157895,12/31/2024,-1932.138863,-28054.65629,-1.0203e-4,1.0203e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-4.3504e-4,0.013157895,12/31/2024,-25025.23759,-119620.6357,-4.3504e-4,4.3504e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-1.80642e-4,0.013157895,12/31/2024,-4732.867355,-22623.10596,-1.80642e-4,1.80642e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.012953349,0.013157895,12/31/2024,181350.0824,3561715.619,0.012953349,0.012953349
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-1.81e-5,0.013157895,12/31/2024,-1130.447099,-4985.271707,-1.81e-5,1.81e-5
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",1.89e-5,0.013157895,12/31/2024,-2102.12669,-3342.381437,1.89e-5,1.89e-5
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2036429,"Orso Partners, LP (Blackwell - Series A)",-9.56e-5,0.013157895,12/31/2024,-280.507965,116902.1937,-9.56e-5,9.56e-5
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",3.74e-5,0.013157895,12/31/2024,1.63e-5,4913.37679,3.74e-5,3.74e-5
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-2.54025e-4,0.013157895,12/31/2024,-244.0146434,-31813.40914,-2.54025e-4,2.54025e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2036429,"Orso Partners, LP (Blackwell - Series A)",5.16282e-4,0.013157895,12/31/2024,280.507965,-774555.833,5.16282e-4,5.16282e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1183421,Direct: Systematic Short (Blackwell),-0.0102899,0.013157895,12/31/2024,-3327.38548,-292344.0883,-0.0102899,0.0102899
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.001876334,0.013157895,12/31/2024,-2674.55865,-234986.723,-0.001876334,0.001876334
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2036429,"Orso Partners, LP (Blackwell - Series A)",-0.017850233,0.013157895,12/31/2024,-28050.7965,-1755418.845,-0.017850233,0.017850233
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249063,Solas Capital Management LLC (Blackwell - Series A),-0.013075021,0.013157895,12/31/2024,-39065.22226,-2444701.609,-0.013075021,0.013075021
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.002163449,0.013157895,12/31/2024,-4329.565375,-270944.2012,-0.002163449,0.002163449
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-4.22161e-4,0.013157895,12/31/2024,-2766.62899,-52870.27999,-4.22161e-4,4.22161e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",0.0170835,0.013157895,12/31/2024,499327.1794,8333770.624,0.0170835,0.0170835
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",0.009007742,0.013157895,12/31/2024,6169.492183,1418057.778,0.009007742,0.009007742
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",3.29686e-4,0.013157895,12/31/2024,1462.007514,727439.7741,3.29686e-4,3.29686e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",1.72006e-4,0.013157895,12/31/2024,1463.690561,422743.77,1.72006e-4,1.72006e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),2.20781e-4,0.013157895,12/31/2024,2069.60568,27649.93188,2.20781e-4,2.20781e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-4.52e-5,0.013157895,12/31/2024,-106.0320108,-12408.92622,-4.52e-5,4.52e-5
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1849173,Rush Island Management LP (fka Northwood Liquid) (Blackwell - Series E),0.071924229,0.013157895,12/31/2024,152631.385,14771665.44,0.071924229,0.071924229
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002478035,0.013157895,12/31/2024,-158828.0979,-681372.5401,-0.002478035,0.002478035
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-3.6107e-4,0.013157895,12/31/2024,-10540.64181,-45219.35336,-3.6107e-4,3.6107e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1637589,"RGM Capital, LLC (Separate Account)",0.069579459,0.013157895,12/31/2024,263525,12311888,0.069579459,0.069579459
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",1.62455e-4,0.013157895,12/31/2024,9.79e-5,21328.67843,1.62455e-4,1.62455e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-1.48926e-4,0.013157895,12/31/2024,-9883.978655,-40949.32133,-1.48926e-4,1.48926e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00251734,0.013157895,12/31/2024,-6492.637358,-692180.0688,-0.00251734,0.00251734
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",6.5e-5,0.013157895,12/31/2024,4.89e-5,8537.232166,6.5e-5,6.5e-5
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-3.337e-4,0.013157895,12/31/2024,-392.0050059,-41791.65368,-3.337e-4,3.337e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-2.25453e-4,0.013157895,12/31/2024,-3290.808594,-28235.13774,-2.25453e-4,2.25453e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002851132,0.013157895,12/31/2024,-311095.6756,-783961.1024,-0.002851132,0.002851132
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249063,Solas Capital Management LLC (Blackwell - Series A),0.014317284,0.013157895,12/31/2024,37367.02704,2676973.817,0.014317284,0.014317284
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",1.04225e-4,0.013157895,12/31/2024,6.52e-5,13683.58245,1.04225e-4,1.04225e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.001486966,0.013157895,12/31/2024,2599.433771,186223.4354,0.001486966,0.001486966
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-2.39976e-4,0.013157895,12/31/2024,-33494.89509,-65984.94332,-2.39976e-4,2.39976e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),0.015947223,0.013157895,12/31/2024,909979.6199,1792659.851,0.015947223,0.015947223
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.002299514,0.013157895,12/31/2024,733509.815,632285.4583,0.002299514,0.002299514
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",2.66133e-4,0.013157895,12/31/2024,1.54947e-4,34940.44115,2.66133e-4,2.66133e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),2.50583e-4,0.013157895,12/31/2024,530.957789,31294.65208,2.50583e-4,2.50583e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),3.22441e-4,0.013157895,12/31/2024,653.5299594,40381.61619,3.22441e-4,3.22441e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2237801,Paradigm BioCapital Advisors (Blackwell - Series A),0.011318396,0.013157895,12/31/2024,188143.9853,2135434.234,0.011318396,0.011318396
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-4.25859e-4,0.013157895,12/31/2024,-4698.976432,-53333.38251,-4.25859e-4,4.25859e-4
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1419359,Direct: Slow Growth High Valuation Short (Blackwell),-0.004814987,0.013157895,12/31/2024,-2198.62143,-90912.99613,-0.004814987,0.004814987
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3428225,Permian Investment Partners (Blackwell - Series E),-0.002501336,0.013157895,12/31/2024,-12199.85404,-504463.9645,-0.002501336,0.002501336
T US,25.5451,25.33,4792061,181000000000,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003413257,0.013157895,12/31/2024,-92283.76001,-938525.7822,-0.003413257,0.003413257
