"ticker","RepNo","CompanyName","ISIN","Exchange","Country","TRBC_Industry","rd_expense","revenue","fiscal_year_end","market_cap","pe_ratio_fy","beta_5y","volatility_30d","volatility_90d","volatility_260d","company_name","total_patents","ai_patents","patent_source","rd_intensity","patent_activity","total_return","volatility","bloomberg_volatility","total_return_5yr","revenue_growth","industry","rd_imputed","growth_imputed","volatility_imputed","innovation_imputed","rd_quartile","patent_quartile","growth_quartile","volatility_quartile","innovation_score","innovation_quartile","innovation_label","matched_by","in_portfolio","n_funds","fund_weight","total_net_exposure_usd","total_net_pct_ltp","multiplier","ai_score","ai_quartile","ai_label","quality_innovators_weight","ai_concentrated_weight","balanced_growth_weight","discovery_quality_weight","discovery_ai_weight","discovery_tier","innovation_rank","ai_rank","combined_rank","strategic_profile","ai_exposure","innovation_exposure","anomaly_score","is_anomaly","rd_score_norm","patent_score_norm","growth_score_norm","stability_score_norm","ai_score_aggressive","high_growth","high_volatility","has_rd","not_ai_leader","high_potential_flag","unicorn_tier","ai_label_aggressive"
"BAM","0E019","BROOKFIELD ASSET MANAGEMENT LTD","CA1130041058","NYSE","USA","Investment Management & Fund Operators (NEC)",2161.399453125,4662,"2025-12-31",72046.6484375,28.8215808868408,1.36723005771637,0.275466448703262,0.313838668179663,0.296957530464014,"BAM",1925,29,"USPTO Only",0.00756320059235807,1925,0.1,0.296957530464014,NA,NA,1,"Investment Management & Fund Operators (NEC)",TRUE,FALSE,FALSE,TRUE,1,3,4,4,0.7,3,"Strong","ISIN",TRUE,8,-0.000173517478069256,-158075.551631865,-1.0972893694853e-05,1,0.7,3,"AI Adopter",0,0,-0.000173517478069256,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.173734712120415,FALSE,25,75,100,25,65,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Adopter"
"BIDU","AAE7D","Baidu Inc (ADR)","US0567521085","NASD","USA","Search Engines",20433,129079,"2025-12-31",76430.6328125,55.7877998352051,0.44980001449585,0.352123603398721,0.389210260103313,0.467559039078742,"BIDU",0,0,"USPTO Only",0.158298406402281,0,0.1,0.467559039078742,NA,NA,-0.0303924882629108,"Search Engines",FALSE,FALSE,FALSE,FALSE,4,1,1,2,0.525,1,"Emerging","ISIN",FALSE,0,0,0,0,1,0.525,1,"AI Laggard",0,0,0,0,0,"Tier 2: Strong Candidates",19,19,19,"Underperformer","Low","Low",0.0842564550946983,FALSE,100,25,25,75,51.25,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"BILI","02852","Bilibili Inc - ADR","US0900401060","NASD","USA","Online Services (NEC)",3533.488,30347.766,"2025-12-31",7719.9990234375,58.6193199157715,0.870549976825714,0.47940697205067,0.532285692029325,0.504227825526824,"BILI",11026,747,"USPTO Only",0.116433216204448,11026,0.1,0.504227825526824,NA,NA,0.131048868821284,"Online Services (NEC)",FALSE,FALSE,FALSE,FALSE,3,3,3,2,0.7,3,"Strong","ISIN",TRUE,2,2.18013912021487e-11,0.0198612092508989,1.378675e-12,1,0.7,3,"AI Adopter",0,0,2.18013912021487e-11,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0206609714065769,FALSE,75,75,75,75,75,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Leader (Aggressive)"
"BILL","057DA","BILL Holdings Inc","US0900431000","NYSE","USA","Software (NEC)",113.646181640625,40488,"2025-12-31",3788.2060546875,167.139694213867,1.32067000865936,0.280251057558599,0.357234177008006,0.557291899473738,"BILL",785,32,"USPTO Only",0.00666695679242921,785,0.1,0.557291899473738,NA,NA,-0.966341334315237,"Software (NEC)",TRUE,FALSE,FALSE,TRUE,1,2,1,2,0.375,1,"Emerging","ISIN",TRUE,8,0.0050542480739733,4604452.88432982,0.000319620406199004,1,0.375,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.231287254865868,FALSE,25,50,25,75,37.5,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"BIO","0CFFA","Biome Australia Ltd","AU0000184137","ASX","AUS","Pharmaceuticals (NEC)",257.6,2583.2,"2025-12-31",76.3793411254883,341.836700439453,2.00295996665955,0.270992000960671,0.349135585655138,0.423210734088813,"BIO",67862,672,"USPTO Only",0.0997212759368226,67862,0.1,0.423210734088813,NA,NA,0.130304225172642,"Pharmaceuticals (NEC)",FALSE,FALSE,FALSE,FALSE,3,4,3,2,0.775,4,"Leader","ISIN",TRUE,5,-0.0012233725952584,-1114500.39499532,-7.7363603864783e-05,1,0.775,4,"AI Leader",0,-0.0012233725952584,-0.0012233725952584,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0717977919632153,FALSE,75,100,75,75,80,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"BP","A1D5C","BP PLC (ADR)","US0556221044","NYSE","USA","Oil & Gas Refining and Marketing (NEC)",570,189335,"2025-12-31",124133.6015625,NA,0.190259993076324,0.282130947721077,0.298059589925372,0.305904501319433,"BP",2508,30,"USPTO Only",0.00301053687907677,2508,0.1,0.305904501319433,NA,NA,0.000792874699368343,"Oil & Gas Refining and Marketing (NEC)",FALSE,FALSE,FALSE,FALSE,1,3,2,4,0.6,2,"Developing","ISIN",TRUE,1,1.0966825448571e-05,9990.84934683817,6.93519818039e-07,1,0.6,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0169412740281805,FALSE,25,75,50,25,45,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"BX","AE995","Blackstone Inc","US09260D1072","NYSE","USA","Investment Management",4016.91,14450.265,"2025-12-31",133897,29.1313095092773,1.69450998306274,0.362442406396183,0.402642988633562,0.397455476428006,"BX",303,6,"USPTO Only",0.00571702770140622,303,0.1,0.397455476428006,NA,NA,0.0922373357214468,"Investment Management",TRUE,FALSE,FALSE,TRUE,1,2,3,3,0.525,2,"Developing","ISIN",TRUE,15,0.00258900436271291,2358599.82156842,0.000163723389503271,1,0.525,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.025006042719576,FALSE,25,50,75,50,53.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"CAJPY","A01ED","Canon Inc (ADR)","US1380063099","OTC","USA","Office Equipment (NEC)",339288,4624727,"2025-12-31",37629.0390625,12.2774801254272,0.624400019645691,0.249763856728022,0.266998223772498,0.241389952985445,"CAJPY",0,0,"USPTO Only",0.0733638980203588,0,0.1,0.241389952985445,NA,NA,0.0254790600336466,"Office Equipment (NEC)",FALSE,FALSE,FALSE,FALSE,3,1,2,4,0.6,2,"Developing","ISIN",FALSE,0,0,0,0,1,0.6,2,"AI Follower",0,0,0,0,0,"Tier 2: Strong Candidates",11,11,11,"Underperformer","Low","Low",0.0299059355098094,FALSE,75,25,50,25,47.5,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"CAT","1668N","Caterpillar Inc","US1491231015","NYSE","USA","Construction Machinery",2148,67589,"2025-12-31",337072.8125,38.5133895874023,1.55961000919342,0.564195669696354,2.52357618243248,2.33502829730601,"CAT",97783,6200,"USPTO Only",0.0317803192827235,97783,0.1,2.33502829730601,NA,NA,-0.78753487140856,"Construction Machinery",FALSE,FALSE,FALSE,FALSE,3,4,1,1,0.625,2,"Developing","ISIN",TRUE,16,-0.0108011859486856,-9839950.68459534,-0.000683045111720435,1,0.625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.518100308640235,TRUE,75,100,25,100,63.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"CBOE","C51CF","Cboe Global Markets Inc","US12503M1080","BAT","USA","Financial & Commodity Market Operators & Service Providers (NEC)",928.98029296875,4714.2,"2025-12-31",30966.009765625,28.3812103271484,0.36149999499321,0.320315469213299,0.252154618616725,0.224202723792427,"CBOE",43,0,"USPTO Only",0.00378418963391826,43,0.1,0.224202723792427,NA,NA,0.151349371107583,"Financial & Commodity Market Operators & Service Providers (NEC)",TRUE,FALSE,FALSE,TRUE,1,2,4,4,0.625,2,"Developing","ISIN",TRUE,13,0.000653465611224616,595311.424048915,4.1323841061979e-05,1,0.625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0330736067483188,FALSE,25,50,100,25,60,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Adopter"
"CME","A4903","CME Group Inc","US12572Q1058","NASD","USA","Securities & Commodity Exchanges",3380.4,11951,"2025-12-31",112680,27.8301696777344,0.314660012722015,2.6643144791382,1.72235717896023,1.84364753327064,"CME",846,6,"USPTO Only",0.00674170069465205,846,0.1,1.84364753327064,NA,NA,0.170610821611879,"Securities & Commodity Exchanges",TRUE,FALSE,FALSE,TRUE,1,2,4,1,0.475,1,"Emerging","ISIN",TRUE,15,0.0064140852853709,5843273.43262881,0.000405613755854623,1,0.475,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.291594984142562,TRUE,25,50,100,100,71.25,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Leader (Aggressive)"
"COIN","0BBFC","Coinbase Global Inc","US19260Q1076","NASD","USA","Blockchain & Cryptocurrency (NEC)",1484.876,7181.325,"2025-12-31",46260.69140625,39.9207916259766,3.60420989990234,0.758755955780475,0.751854104256359,0.875943626836769,"COIN",802,15,"USPTO Only",0.206769085092236,802,0.1,0.875943626836769,NA,NA,0.0940424081067295,"Blockchain & Cryptocurrency (NEC)",FALSE,FALSE,FALSE,FALSE,4,2,3,1,0.65,3,"Strong","ISIN",TRUE,23,0.0237890748476674,21672001.9861967,0.00150437288685211,1,0.65,3,"AI Adopter",0,0,0.0237890748476674,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0882810600804553,FALSE,100,50,75,100,80,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"CRM","A7FD7","Salesforce Inc","US79466L3024","NYSE","USA","Cloud Computing Services",5993,41525,"2026-01-31",168872.09375,23.4557800292969,1.27611005306244,0.833399652372717,1.44087658526526,0.79956192476568,"CRM",565,57,"USPTO Only",0.144322697170379,565,0.1,0.79956192476568,NA,NA,0.0957910014513788,"Cloud Computing Services",FALSE,FALSE,FALSE,FALSE,3,2,3,1,0.575,2,"Developing","ISIN",TRUE,13,0.000236939561960825,215853.482756479,1.4983577760755e-05,1,0.575,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0536404120802579,FALSE,75,50,75,100,73.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"CRWD","0867D","Crowdstrike Holdings Inc","US22788C1053","NASD","USA","Security Software",1368.197,4812.005,"2026-01-31",107337.1015625,NA,1.04649996757507,0.45543102521018,0.527788419958376,0.464430086886375,"CRWD",150,3,"USPTO Only",0.284329920687946,150,0.1,0.464430086886375,NA,NA,0.217112451765772,"Security Software",FALSE,FALSE,FALSE,FALSE,4,2,4,2,0.75,4,"Leader","ISIN",TRUE,15,-0.000753335215090873,-686293.283041319,-4.763939243332e-05,1,0.75,4,"AI Leader",0,-0.000753335215090873,-0.000753335215090873,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0752284617107455,FALSE,100,50,100,75,86.25,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"CSCO","18528","Cisco Systems Inc","US17275R1023","NASD","USA","Communications & Networking (NEC)",9300,56654,"2025-07-26",318677.40625,34.0971488952637,0.843890011310577,0.268923580685523,0.359110962149328,0.277623444799097,"CSCO",21,6,"USPTO Only",0.164154340381968,21,0.1,0.277623444799097,NA,NA,0.0529896102447819,"Communications & Networking (NEC)",FALSE,FALSE,FALSE,FALSE,4,2,2,4,0.75,4,"Leader","ISIN",TRUE,15,-0.00129095103544479,-1176064.79375071,-8.1637127480276e-05,1,0.75,4,"AI Leader",-0.00129095103544479,-0.00129095103544479,-0.00129095103544479,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0282893803063569,FALSE,100,50,50,25,58.75,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Follower"
"CVX","09546","Carvolix SA","FR0013333077","EPA","FRA","Medical Equipment",5.59852798461914,27.9926399230957,"2025-12-31",186.617599487305,NA,0.779609978199005,0.60139425623435,0.766601155734388,0.869994915471667,"CVX",0,0,"USPTO Only",0.01,0,0.1,0.869994915471667,NA,NA,-0.0464392443153029,"Medical Equipment",TRUE,FALSE,FALSE,TRUE,2,1,1,1,0.325,1,"Emerging","ISIN",TRUE,12,-0.000392709575784718,-357760.978974741,-2.4834157780443e-05,1,0.325,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.243372117964901,FALSE,50,25,25,100,42.5,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"DDOG","0992F","Datadog Inc","US23804L1035","NASD","USA","Application Software",1548.451,3427.158,"2025-12-31",41237.828125,353.998992919922,1.30843997001648,0.470263533511449,0.645445383245058,0.571318703617445,"DDOG",7,0,"USPTO Only",0.451817803556183,7,0.1,0.571318703617445,NA,NA,0.276753685818331,"Application Software",FALSE,FALSE,FALSE,FALSE,4,1,4,1,0.625,2,"Developing","ISIN",TRUE,16,0.000168153611828756,153189.034583087,1.0633693663218e-05,1,0.625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.254287160992555,FALSE,100,25,100,100,85,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"DE","2565N","Deere & Co","US2441991054","NYSE","USA","Agricultural Machinery",4667.45390625,152.207,"2025-12-31",155581.796875,31.1317405700684,1.01600003242493,0.4628250304828,0.348718359702675,0.296634570171836,"DE",524459,27653,"USPTO Only",0.0131701244408026,524459,0.1,0.296634570171836,NA,NA,-0.996667608100712,"Agricultural Machinery",TRUE,FALSE,FALSE,TRUE,2,4,1,4,0.7,3,"Strong","ISIN",TRUE,16,0.00472798594542009,4307225.96216899,0.000298988250331444,1,0.7,3,"AI Adopter",0,0,0.00472798594542009,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.254574673417957,FALSE,50,100,25,25,46.25,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"DIS","9569N","Walt Disney Co","US2546871060","NYSE","USA","Broadcasting (NEC)",5090.28609375,351.402,"2025-12-31",169676.203125,13.9840097427368,1.45966005325317,0.829622527400362,1.30657839532582,0.786959902670123,"DIS",67502,3035,"USPTO Only",0.0111199273203174,67502,0.1,0.786959902670123,NA,NA,-0.99627850675139,"Broadcasting (NEC)",TRUE,FALSE,FALSE,TRUE,2,4,1,1,0.55,2,"Developing","ISIN",TRUE,14,-0.00092517848744454,-842843.622371911,-5.850641275135e-05,1,0.55,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.213162808016526,FALSE,50,100,25,100,57.5,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"DOCU","02947","Docusign Inc","US2561631068","NASD","USA","Enterprise Software",664.985,3219.5,"2026-01-31",9208.1064453125,32.0424308776855,0.965420007705688,0.348164702784688,0.48097400426582,0.503861711930971,"DOCU",6406,430,"USPTO Only",0.206549153595279,6406,0.1,0.503861711930971,NA,NA,0.0815526655175344,"Enterprise Software",FALSE,FALSE,FALSE,FALSE,4,3,3,2,0.775,4,"Leader","ISIN",TRUE,15,5.34806377578142e-05,48721.209005909,3.38200715789e-06,1,0.775,4,"AI Leader",0,5.34806377578142e-05,5.34806377578142e-05,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0541379029966993,FALSE,100,75,75,75,81.25,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"DUK","2797N","Duke Energy Corp","US26441C2044","NYSE","USA","Electric Utilities (NEC)",3077.145,32237,"2025-12-31",102571.5,20.8560791015625,0.447569996118546,0.155512151065808,0.14238856987971,0.16025979593275,"DUK",4174,49,"USPTO Only",0.00833686963728496,4174,0.1,0.16025979593275,NA,NA,0.0619297031986033,"Electric Utilities (NEC)",TRUE,FALSE,FALSE,TRUE,1,3,3,4,0.65,3,"Strong","ISIN",TRUE,12,-0.00214945824140979,-1958170.44485223,-0.000135927383494479,1,0.65,3,"AI Adopter",0,0,-0.00214945824140979,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0420647990612433,FALSE,25,75,75,25,55,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"FSLY","0A685","Fastly Inc","US31188V1008","NASD","USA","IT Services & Consulting (NEC)",162.662,624.018,"2025-12-31",4796.8798828125,NA,0.654030025005341,1.05567035134053,1.67724878434261,1.07768873119984,"FSLY",0,0,"USPTO Only",0.260668762760049,0,0.1,1.07768873119984,NA,NA,0.14777551335722,"IT Services & Consulting (NEC)",FALSE,FALSE,FALSE,FALSE,4,1,4,1,0.625,2,"Developing","ISIN",TRUE,3,-0.00253128698370014,-2306018.91370998,-0.000160073459413809,1,0.625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.195963076865849,FALSE,100,25,100,100,85,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"GE","3737N","General Electric Co","US3696043013","NYSE","USA","Aerospace & Defense (NEC)",1580,45855,"2025-12-31",301537.8125,35.2983016967773,1.48266005516052,0.407025872347185,0.344254368676926,0.302699912206562,"GE",517093,15490,"USPTO Only",0.0344564387743976,517093,0.1,0.302699912206562,NA,NA,-0.996969490786174,"Aerospace & Defense (NEC)",FALSE,FALSE,FALSE,FALSE,3,4,1,4,0.775,4,"Leader","ISIN",TRUE,12,0.0488732157935681,44523817.6151219,0.00309064312941643,1,0.775,4,"AI Leader",0.0488732157935681,0.0488732157935681,0.0488732157935681,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.321816700794145,TRUE,75,100,25,25,52.5,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Follower"
"GOOGL","A997D","Alphabet Inc","US02079K3059","NASD","USA","Search Engines",58687,402836,"2025-12-31",3686830,28.2649307250977,1.10209000110626,0.338984113353201,0.263543556869657,0.300851950456231,"Alphabet Inc.",32301,7437,"USPTO Only",0.145684596212851,32301,0.1,0.300851950456231,NA,NA,0.150900810815444,"Search Engines",FALSE,FALSE,FALSE,FALSE,4,4,4,4,1,4,"Leader","ISIN",TRUE,20,0.135919370650644,123823431.115573,0.00859526557103087,1,1,4,"AI Leader",0.135919370650644,0.135919370650644,0.135919370650644,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.361627845128237,TRUE,100,100,100,25,88.75,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"GRAB","09DC3","Grab Holdings Ltd","KYG4124C1096","NASD","USA","Application Software",428,3370,"2025-12-31",14515.7099609375,55.5555610656738,0.954039990901947,0.346204769928906,0.36390281207399,0.449510684735455,"GRAB",310,5,"USPTO Only",0.12700296735905,310,0.1,0.449510684735455,NA,NA,0.204862352520558,"Application Software",FALSE,FALSE,FALSE,FALSE,3,2,4,2,0.675,3,"Strong","ISIN",TRUE,11,0.00616630637556258,5617545.23344959,0.000389944719700997,1,0.675,3,"AI Adopter",0,0,0.00616630637556258,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0157885699483983,FALSE,75,50,100,75,80,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Leader (Aggressive)"
"GS","A1E61","Goldman Sachs Group Inc","US38141G1040","NYSE","USA","Investment Banking & Brokerage Services (NEC)",7647.57,125097,"2025-12-31",254919,16.8376693725586,1.31456005573273,0.289127357428233,0.334050103513877,0.319755506923415,"GS",114117,5991,"USPTO Only",0.011644988279762,114117,0.1,0.319755506923415,NA,NA,-0.0138427944155834,"Investment Banking & Brokerage Services (NEC)",TRUE,FALSE,FALSE,TRUE,2,4,2,3,0.7,3,"Strong","ISIN",TRUE,16,0.000754817021376448,687643.218209869,4.7733098860066e-05,1,0.7,3,"AI Adopter",0,0,0.000754817021376448,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0757401973524224,FALSE,50,100,50,50,60,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"HD","4366N","Home Depot Inc","US4370761029","NYSE","USA","Home Improvement Products & Services Retailers (NEC)",9524.9578125,164683,"2026-02-01",317498.59375,22.4057693481445,1.07990002632141,0.277551434980069,0.249547490557296,0.234627513016527,"HD",7107,159,"USPTO Only",0.00886897618927454,7107,0.1,0.234627513016527,NA,NA,0.0324046792131098,"Home Improvement Products & Services Retailers (NEC)",TRUE,FALSE,FALSE,TRUE,2,3,2,4,0.675,3,"Strong","ISIN",TRUE,14,-0.00077159452109594,-702927.629628664,-4.8794073944165e-05,1,0.675,3,"AI Adopter",0,0,-0.00077159452109594,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0325918714164177,FALSE,50,75,50,25,51.25,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"HMC","08E94","HMC Capital Ltd","AU0000058943","ASX","AUS","Investment Management & Fund Operators (NEC)",30.2034594726562,5764532.22506,"2025-12-31",1006.78198242188,6.68291997909546,1.7600599527359,0.790065585794567,0.559111475800696,0.425397243641727,"HMC",25,0,"USPTO Only",0.00325809653802148,25,0.1,0.425397243641727,NA,NA,-0.999989201783578,"Investment Management & Fund Operators (NEC)",TRUE,FALSE,FALSE,TRUE,1,2,1,2,0.375,1,"Emerging","ISIN",FALSE,0,0,0,0,1,0.375,1,"AI Laggard",0,0,0,0,0,"Tier 3: Watch List",28,28,28,"Underperformer","Low","Low",0.226548655239412,FALSE,25,50,25,75,37.5,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"HOOD","0734C","Robinhood Markets Inc","US7707001027","NASD","USA","Financial Technology (Fintech) (NEC)",897,4473,"2025-12-31",62706.48046875,33.9847297668457,2.46128988265991,0.517279209023591,0.706851914442236,0.721962803163614,"HOOD",215,6,"USPTO Only",0.200536552649229,215,0.1,0.721962803163614,NA,NA,0.515757370382921,"Financial Technology (Fintech) (NEC)",FALSE,FALSE,FALSE,FALSE,4,2,4,1,0.7,3,"Strong","ISIN",TRUE,23,0.00601018166279522,5475314.60418574,0.000380071709238895,1,0.7,3,"AI Adopter",0,0,0.00601018166279522,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.122632745293733,FALSE,100,50,100,100,90,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"HSBC","A1A32","HSBC Holdings PLC (ADR)","US4042804066","NYSE","USA","Banks (NEC)",8645.205,43226.025,"2025-12-31",288173.5,14.1609802246094,0.537769973278046,0.383469034723413,0.351238729678042,0.285872619335155,"HSBC",36,10,"USPTO Only",0.00361091791264422,36,0.1,0.285872619335155,NA,NA,0.0604811925107801,"Banks (NEC)",TRUE,TRUE,FALSE,TRUE,1,2,2,4,0.525,1,"Emerging","ISIN",FALSE,0,0,0,0,1,0.525,1,"AI Laggard",0,0,0,0,0,"Tier 2: Strong Candidates",22,22,22,"Underperformer","Low","Low",0.0330490211969388,FALSE,25,50,50,25,40,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"HTHIY","A0082","Hitachi Ltd (ADR)","US4335785071","OTC","USA","Consumer Goods Conglomerates",4059.51,9783370,"2025-03-31",135317,35.7367897033691,0.939239978790283,0.469549217179256,0.511583642482819,0.441517731221017,"HTHIY",0,0,"USPTO Only",0.01,0,0.1,0.441517731221017,NA,NA,0.00561780197921288,"Consumer Goods Conglomerates",TRUE,FALSE,FALSE,TRUE,2,1,2,2,0.425,1,"Emerging","ISIN",FALSE,0,0,0,0,1,0.425,1,"AI Laggard",0,0,0,0,0,"Tier 3: Watch List",26,26,26,"Underperformer","Low","Low",0.0702117218559025,FALSE,50,25,50,75,48.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"HUBS","DF5F4","HubSpot Inc","US4435731009","NYSE","USA","Enterprise Software",905.943,3131.266,"2025-12-31",12004.26953125,263.715301513672,1.39748001098633,0.541225044390218,0.726526615889424,0.566806351580583,"HUBS",60,0,"USPTO Only",0.289321635402422,60,0.1,0.566806351580583,NA,NA,0.191708756050805,"Enterprise Software",FALSE,FALSE,FALSE,FALSE,4,2,4,1,0.7,3,"Strong","ISIN",TRUE,15,5.73134998743048e-05,52212.9713351845,3.624389591174e-06,1,0.7,3,"AI Adopter",0,0,5.73134998743048e-05,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0941083834752382,FALSE,100,50,100,100,90,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"IBM","4741N","International Business Machines Corp","US4592001014","NYSE","USA","IT Services & Consulting (NEC)",8320,67535,"2025-12-31",229884.09375,19.8169002532959,0.670000016689301,0.284545279644633,0.460874657180214,0.33206931467281,"IBM",895,154,"USPTO Only",0.123195380173244,895,0.1,0.33206931467281,NA,NA,0.0762035281181776,"IT Services & Consulting (NEC)",FALSE,FALSE,FALSE,FALSE,3,3,3,3,0.75,4,"Leader","ISIN",TRUE,15,-0.0025650483434185,-2336775.7321049,-0.000162208459387908,1,0.75,4,"AI Leader",-0.0025650483434185,-0.0025650483434185,-0.0025650483434185,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0238495757634194,FALSE,75,75,75,50,71.25,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"IBN","A2010","ICICI Bank Ltd (ADR)","US45104G1040","NYSE","USA","Corporate Banks",2875.196015625,14375.980078125,"2025-03-31",95839.8671875,16.9452209472656,0.478210002183914,0.274083023488852,0.255896242228521,0.214921988657879,"IBN",434,0,"USPTO Only",0.00607534603108868,434,0.1,0.214921988657879,NA,NA,0.0604811925107801,"Corporate Banks",TRUE,TRUE,FALSE,TRUE,1,2,2,4,0.525,1,"Emerging","ISIN",FALSE,0,0,0,0,1,0.525,1,"AI Laggard",0,0,0,0,0,"Tier 2: Strong Candidates",23,23,23,"Underperformer","Low","Low",0.0474614117758424,FALSE,25,50,50,25,40,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"ICE","06E9E","Medinice SA","PLMDNCE00016","WAR","POL","Medical Diagnostic & Testing Equipment",14.7657568359375,73.8287841796875,"2025-12-31",492.19189453125,NA,0.850189983844757,0.483219370898756,0.980917345294245,0.879207972146753,"ICE",157258,11535,"USPTO Only",0.0119656494066292,157258,0.1,0.879207972146753,NA,NA,0.0604811925107801,"Medical Diagnostic & Testing Equipment",TRUE,TRUE,FALSE,TRUE,2,4,2,1,0.6,2,"Developing","ISIN",FALSE,0,0,0,0,1,0.6,2,"AI Follower",0,0,0,0,0,"Tier 2: Strong Candidates",14,14,14,"Underperformer","Low","Low",0.146037018209735,FALSE,50,100,50,100,67.5,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
