Ticker,Tot.Ret.Idx.Gross,Last.Price,Volume,Mkt.Cap,R.D.Exp,Patents...Trademarks...Copy.Rgt,Number.of.Employees,GM,Rev...1.Yr.Gr,Volatil.360D,BEst.Analyst.Rtg,GICS.Ind.Grp.Name,Tot...Hldg.in.Port,Top.10.as.of.Dt,BEst.Target.Px,Rec.Consensus,Earnings.Conference.Call.Date,Tot.Analyst.Rec,News.Sent,Percent.Change.in.Institutional.Holdings,Shrt.Int,fund_id,fund_name,fund_weight,dumac_allocation,as_of_date,shares_held,position_value,fund_weight_raw,abs_weight,R.D.Exp_num,Mkt.Cap_num,Rev...1.Yr.Gr_num,BEst.Analyst.Rtg_num,Patents...Trademarks...Copy.Rgt_num,News.Sent_num,DAII_3.5_Score,innovation_quartile
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1183421,Direct: Systematic Short (Blackwell),-0.010330202,0.013157895,12/31/2024,-1276.872257,-293489.0882,-0.010330202,0.010330202,955,1.81E+11,-0.075146208,4.3125,5255,0,6.072057155,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000379658,0.013157895,12/31/2024,-1892.808033,-47547.33778,-0.000379658,0.000379658,955,1.81E+11,-0.075146208,4.3125,5255,0,94.772694,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1639201,Discerene Group LP (Blackwell - Series A),0.004110279,0.013157895,12/31/2024,-23107.12413,-956866.0101,0.004110279,0.004110279,955,1.81E+11,-0.075146208,4.3125,5255,0,72.05962734,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.00017054,0.013157895,12/31/2024,-1018.987076,-21357.96911,-0.00017054,0.00017054,955,1.81E+11,-0.075146208,4.3125,5255,0,14.22942956,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1257479,Gladstone Capital Management LLP (Blackwell - Series E),-0.008419333,0.013157895,12/31/2024,-711797.476,-1864909.387,-0.008419333,0.008419333,955,1.81E+11,-0.075146208,4.3125,5255,0,54.92846561,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1257479,Gladstone Capital Management LLP (Blackwell - Series E),-0.001910783,0.013157895,12/31/2024,-25950.00495,-423244.5807,-0.001910783,0.001910783,955,1.81E+11,-0.075146208,4.3125,5255,0,95.40912386,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1274691,Maso Capital Partners Limited (Blackwell - Series A),0.045879904,0.013157895,12/31/2024,224667.8054,1772628.985,0.045879904,0.045879904,955,1.81E+11,-0.075146208,4.3125,5255,0,58.54833531,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1274691,Maso Capital Partners Limited (Blackwell - Series A),0.009619938,0.013157895,12/31/2024,38317.38802,371678.6638,0.009619938,0.009619938,955,1.81E+11,-0.075146208,4.3125,5255,0,40.45102817,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.037284673,0.013157895,12/31/2024,13471714.24,10251974.54,0.037284673,0.037284673,955,1.81E+11,-0.075146208,4.3125,5255,0,64.78934793,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.010383524,0.013157895,12/31/2024,508931.2111,2829657.534,0.010383524,0.010383524,955,1.81E+11,-0.075146208,4.3125,5255,0,31.98206171,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1419359,Direct: Slow Growth High Valuation Short (Blackwell),-0.004688421,0.013157895,12/31/2024,-474.6194769,-88787.06554,-0.004688421,0.004688421,955,1.81E+11,-0.075146208,4.3125,5255,0,30.77200109,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198767,"Philosophy Capital Management, LLC (Blackwell - Series A)",-0.001737304,0.013157895,12/31/2024,-1462.007514,-273497.7456,-0.001737304,0.001737304,955,1.81E+11,-0.075146208,4.3125,5255,0,21.97676313,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249063,Solas Capital Management LLC (Blackwell - Series A),-0.016124496,0.013157895,12/31/2024,-16116.30462,-3014877.106,-0.016124496,0.016124496,955,1.81E+11,-0.075146208,4.3125,5255,0,36.94888658,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.006787348,0.013157895,12/31/2024,443297.3964,1866282.039,0.006787348,0.006787348,955,1.81E+11,-0.075146208,4.3125,5255,0,98.42192035,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000101892,0.013157895,12/31/2024,-12396.76901,-28016.69795,-0.000101892,0.000101892,955,1.81E+11,-0.075146208,4.3125,5255,0,15.42023008,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.003812213,0.013157895,12/31/2024,248984.4799,1048224.66,0.003812213,0.003812213,955,1.81E+11,-0.075146208,4.3125,5255,0,9.104399988,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.001528822,0.013157895,12/31/2024,11688.7669,676195.1653,0.001528822,0.001528822,955,1.81E+11,-0.075146208,4.3125,5255,0,14.19069078,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000419313,0.013157895,12/31/2024,-17274.2033,-52513.57803,-0.000419313,0.000419313,955,1.81E+11,-0.075146208,4.3125,5255,0,69.00071015,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003635174,0.013157895,12/31/2024,-54619.94993,-999545.0838,-0.003635174,0.003635174,955,1.81E+11,-0.075146208,4.3125,5255,0,61.92564834,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2036429,"Orso Partners, LP (Blackwell - Series A)",-0.015546018,0.013157895,12/31/2024,-40954.16289,-1528818.901,-0.015546018,0.015546018,955,1.81E+11,-0.075146208,4.3125,5255,0,89.13941171,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),-0.014011204,0.013157895,12/31/2024,-40631.74569,-1516783.067,-0.014011204,0.014011204,955,1.81E+11,-0.075146208,4.3125,5255,0,67.29990926,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.000173081,0.013157895,12/31/2024,580.6644756,21676.20487,0.000173081,0.000173081,955,1.81E+11,-0.075146208,4.3125,5255,0,73.70777379,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249063,Solas Capital Management LLC (Blackwell - Series A),-0.033354539,0.013157895,12/31/2024,-10896.05139,-6220010.938,-0.033354539,0.033354539,955,1.81E+11,-0.075146208,4.3125,5255,0,52.11357258,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.001090248,0.013157895,12/31/2024,-238.3661563,-136071.3203,-0.001090248,0.001090248,955,1.81E+11,-0.075146208,4.3125,5255,0,65.98384497,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",0.00000914,0.013157895,12/31/2024,0.00000816,1200.01585,0.00000914,0.00000914,955,1.81E+11,-0.075146208,4.3125,5255,0,82.18054601,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000808956,0.013157895,12/31/2024,-1658.395817,-101311.4005,-0.000808956,0.000808956,955,1.81E+11,-0.075146208,4.3125,5255,0,78.62815517,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1922841,Direct: Short Strategy 1a (Blackwell),-0.011913061,0.013157895,12/31/2024,-31046.62157,-267621.878,-0.011913061,0.011913061,955,1.81E+11,-0.075146208,4.3125,5255,0,97.98219174,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.002111579,0.013157895,12/31/2024,-67356.13358,-580609.8714,-0.002111579,0.002111579,955,1.81E+11,-0.075146208,4.3125,5255,0,43.94315362,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),-0.01395571,0.013157895,12/31/2024,-64206.35627,-1510775.563,-0.01395571,0.01395571,955,1.81E+11,-0.075146208,4.3125,5255,0,31.17022021,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000228383,0.013157895,12/31/2024,-1215.554428,-28601.99568,-0.000228383,0.000228383,955,1.81E+11,-0.075146208,4.3125,5255,0,40.94749526,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000421021,0.013157895,12/31/2024,-6225.197651,-52727.42411,-0.000421021,0.000421021,955,1.81E+11,-0.075146208,4.3125,5255,0,1.046711183,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249027,Sylebra Capital Limited (Blackwell - Series A),-0.000346142,0.013157895,12/31/2024,-3982.652087,-38910.51089,-0.000346142,0.000346142,955,1.81E+11,-0.075146208,4.3125,5255,0,18.3849524,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.000429264,0.013157895,12/31/2024,2807.298097,53759.75856,0.000429264,0.000429264,955,1.81E+11,-0.075146208,4.3125,5255,0,84.27293189,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.003323204,0.013157895,12/31/2024,-55279.14365,-913764.2445,-0.003323204,0.003323204,955,1.81E+11,-0.075146208,4.3125,5255,0,23.11617821,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000168418,0.013157895,12/31/2024,-1275.99324,-21092.16825,-0.000168418,0.000168418,955,1.81E+11,-0.075146208,4.3125,5255,0,23.90999557,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00099609,0.013157895,12/31/2024,-18072.56717,-265305.2861,-0.00099609,0.00099609,955,1.81E+11,-0.075146208,4.3125,5255,0,7.669116533,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000844223,0.013157895,12/31/2024,-31711.98646,-232131.7409,-0.000844223,0.000844223,955,1.81E+11,-0.075146208,4.3125,5255,0,24.5723678,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000823645,0.013157895,12/31/2024,-34682.00479,-226473.4913,-0.000823645,0.000823645,955,1.81E+11,-0.075146208,4.3125,5255,0,73.21352055,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000403486,0.013157895,12/31/2024,-3537.766455,-110944.356,-0.000403486,0.000403486,955,1.81E+11,-0.075146208,4.3125,5255,0,84.74531651,Q4
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.010408907,0.013157895,12/31/2024,88172.62966,2862083.559,0.010408907,0.010408907,955,1.81E+11,-0.075146208,4.3125,5255,0,49.75272671,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000319714,0.013157895,12/31/2024,-13043.05936,-87910.22007,-0.000319714,0.000319714,955,1.81E+11,-0.075146208,4.3125,5255,0,38.79090298,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3455615,Saturn V Capital Management (Blackwell - Series E),0.104870952,0.013157895,12/31/2024,529508.0408,17187831.01,0.104870952,0.104870952,955,1.81E+11,-0.075146208,4.3125,5255,0,24.64489941,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000314962,0.013157895,12/31/2024,-3179.277276,-86603.51298,-0.000314962,0.000314962,955,1.81E+11,-0.075146208,4.3125,5255,0,11.10964613,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00248779,0.013157895,12/31/2024,-9061.529302,-684054.847,-0.00248779,0.00248779,955,1.81E+11,-0.075146208,4.3125,5255,0,38.99944352,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3428225,Permian Investment Partners (Blackwell - Series E),-0.000916073,0.013157895,12/31/2024,-2460.38723,-185734.632,-0.000916073,0.000916073,955,1.81E+11,-0.075146208,4.3125,5255,0,57.1935314,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2198791,Stony Point Capital LLC (Blackwell - Series E),0.01095309,0.013157895,12/31/2024,1293.247492,1184045.674,0.01095309,0.01095309,955,1.81E+11,-0.075146208,4.3125,5255,0,21.68927628,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",0.000144085,0.013157895,12/31/2024,0.0000816,18916.80243,0.000144085,0.000144085,955,1.81E+11,-0.075146208,4.3125,5255,0,44.4768002,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.009515268,0.013157895,12/31/2024,1299.716886,1189968.792,0.009515268,0.009515268,955,1.81E+11,-0.075146208,4.3125,5255,0,21.79906687,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000138235,0.013157895,12/31/2024,-973.3626386,-38009.81104,-0.000138235,0.000138235,955,1.81E+11,-0.075146208,4.3125,5255,0,50.22995633,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),0.001315412,0.013157895,12/31/2024,3978.229476,164738.4826,0.001315412,0.001315412,955,1.81E+11,-0.075146208,4.3125,5255,0,35.39045718,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.000104646,0.013157895,12/31/2024,-1916.991433,-28774.04141,-0.000104646,0.000104646,955,1.81E+11,-0.075146208,4.3125,5255,0,64.99851588,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00010203,0.013157895,12/31/2024,-1932.138863,-28054.65629,-0.00010203,0.00010203,955,1.81E+11,-0.075146208,4.3125,5255,0,37.47139566,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.00043504,0.013157895,12/31/2024,-25025.23759,-119620.6357,-0.00043504,0.00043504,955,1.81E+11,-0.075146208,4.3125,5255,0,35.54453808,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000180642,0.013157895,12/31/2024,-4732.867355,-22623.10596,-0.000180642,0.000180642,955,1.81E+11,-0.075146208,4.3125,5255,0,53.36879455,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.012953349,0.013157895,12/31/2024,181350.0824,3561715.619,0.012953349,0.012953349,955,1.81E+11,-0.075146208,4.3125,5255,0,74.03343604,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",-0.0000181,0.013157895,12/31/2024,-1130.447099,-4985.271707,-0.0000181,0.0000181,955,1.81E+11,-0.075146208,4.3125,5255,0,22.11029378,Q1
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:1249015,"Nantahala Capital Mangement, LLC (Blackwell - Series A)",0.0000189,0.013157895,12/31/2024,-2102.12669,-3342.381437,0.0000189,0.0000189,955,1.81E+11,-0.075146208,4.3125,5255,0,41.27461186,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:2036429,"Orso Partners, LP (Blackwell - Series A)",-0.0000956,0.013157895,12/31/2024,-280.507965,116902.1937,-0.0000956,0.0000956,955,1.81E+11,-0.075146208,4.3125,5255,0,26.56866868,Q2
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:461839,"Bridgewater Pure Alpha Fund II, Ltd.",0.0000374,0.013157895,12/31/2024,0.0000163,4913.37679,0.0000374,0.0000374,955,1.81E+11,-0.075146208,4.3125,5255,0,62.99730535,Q3
T US,25.5451,25.33,4792061,1.81E+11,955,5255,140990,59.76572718,-0.075146208,22.78909737,4.3125,Telecommunication Services,NA,#N/A Field Not Applicable,30.50926018,4.3125,#N/A N/A,32,0,15.28005334,86628864,bf:3356011,Numerai GP LLC (Blackwell - Series A),-0.000254025,0.013157895,12/31/2024,-244.0146434,-31813.40914,-0.000254025,0.000254025,955,1.81E+11,-0.075146208,4.3125,5255,0,18.38284908,Q1
