"ticker","RepNo","CompanyName","ISIN","Exchange","Country","TRBC_Industry","rd_expense","revenue","fiscal_year_end","market_cap","pe_ratio_fy","beta_5y","volatility_30d","volatility_90d","volatility_260d","company_name","total_patents","ai_patents","patent_source","rd_intensity","patent_activity","revenue_growth","total_return","volatility","bloomberg_volatility","total_return_5yr","industry","rd_imputed","growth_imputed","volatility_imputed","innovation_imputed","rd_quartile","patent_quartile","growth_quartile","volatility_quartile","innovation_score","innovation_quartile","innovation_label","matched_by","in_portfolio","n_funds","fund_weight","total_net_exposure_usd","total_net_pct_ltp","multiplier","ai_score","ai_quartile","ai_label","quality_innovators_weight","ai_concentrated_weight","balanced_growth_weight","discovery_quality_weight","discovery_ai_weight","discovery_tier","innovation_rank","ai_rank","combined_rank","strategic_profile","ai_exposure","innovation_exposure","anomaly_score","is_anomaly","rd_score_norm","patent_score_norm","growth_score_norm","stability_score_norm","ai_score_aggressive","high_growth","high_volatility","has_rd","not_ai_leader","high_potential_flag","unicorn_tier","ai_label_aggressive"
"BAM","0E019","BROOKFIELD ASSET MANAGEMENT LTD","CA1130041058","NYSE","USA","Investment Management & Fund Operators (NEC)",2184.4978125,4662,"2025-12-31",72816.59375,29.1295890808105,1,0.28755914158404,0.323960732411434,0.310094324838754,"BAM",1925,29,"USPTO Only",0.00756320059235807,1925,8.67219917012448,0.1,0.310094324838754,NA,NA,"Investment Management & Fund Operators (NEC)",TRUE,FALSE,FALSE,TRUE,1,3,4,1,0.7,2,"Developing","ISIN",TRUE,8,-0.00019437019818103,-159837.971955656,-1.1119596284706e-05,1,1.05,3,"AI Adopter",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.00613258097529758,FALSE,25,75,100,100,35,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"BIDU","AAE7D","Baidu Inc (ADR)","US0567521085","NASD","USA","Search Engines",20433,129079,"2025-12-31",75404.2890625,56.5348281860352,0.430940002202988,0.374122865734802,0.50289554309184,0.469600366176147,"BIDU",0,0,"USPTO Only",0.158298406402281,0,-0.0303924882629108,0.1,0.469600366176147,NA,NA,"Search Engines",FALSE,FALSE,FALSE,FALSE,4,1,1,3,0.525,1,"Emerging","ISIN",FALSE,0,0,0,0,1,0.7875,1,"AI Laggard",0,0,0,0,0,"Tier 2: Strong Candidates",20,20,20,"Underperformer","Low","Low",0.0492272955560405,FALSE,100,25,25,50,51.25,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"BILI","02852","Bilibili Inc - ADR","US0900401060","NASD","USA","Online Services (NEC)",3533.488,30347.766,"2025-12-31",7578.90283203125,57.8945693969727,0.87023001909256,0.55529705729395,0.57337960529383,0.525453933144037,"BILI",11026,747,"USPTO Only",0.116433216204448,11026,0.131048868821284,0.1,0.525453933144037,NA,NA,"Online Services (NEC)",FALSE,FALSE,FALSE,FALSE,3,3,3,3,0.7,2,"Developing","ISIN",TRUE,2,2.33135056676246e-11,0.0191715782561439,1.333727e-12,1,1.05,3,"AI Adopter",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0150839210956955,FALSE,75,75,75,50,55,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Follower"
"BILL","057DA","BILL Holdings Inc","US0900431000","NYSE","USA","Software (NEC)",113.705551757813,40488,"2025-12-31",3790.18505859375,167.227005004883,1.32553005218506,0.359193095258043,0.377766686998999,0.557810459179007,"BILL",785,32,"USPTO Only",0.00666695679242921,785,-0.0682346443283548,0.1,0.557810459179007,NA,NA,"Software (NEC)",TRUE,FALSE,FALSE,TRUE,1,2,1,4,0.325,1,"Emerging","ISIN",TRUE,8,0.00558627396962831,4593804.55671731,0.000319581457750915,1,0.4875,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.168831082255239,FALSE,25,50,25,25,41.25,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Laggard"
"BIO","0CFFA","Biome Australia Ltd","AU0000184137","ASX","AUS","Pharmaceuticals (NEC)",257.6,2583.2,"2025-12-31",74.9093475341797,336.734710693359,2.02396988868713,0.46592173243979,0.364769734631103,0.445338091597015,"BIO",67862,672,"USPTO Only",0.0997212759368226,67862,0.0065069160335086,0.1,0.445338091597015,NA,NA,"Pharmaceuticals (NEC)",FALSE,FALSE,FALSE,FALSE,3,4,1,3,0.675,3,"Strong","ISIN",TRUE,5,-0.00143094008773622,-1176716.20317424,-8.1861706332205e-05,1,1.0125,3,"AI Adopter",0,0,-0.00143094008773622,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0349023666714273,FALSE,75,100,25,50,60,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Follower"
"BP","A1D5C","BP PLC (ADR)","US0556221044","NYSE","USA","Oil & Gas Refining and Marketing (NEC)",570,189335,"2025-12-31",125550.796875,NA,0.195010006427765,0.281665025533064,0.319506219331923,0.30434232427828,"BP",2508,30,"USPTO Only",0.00301053687907677,2508,0.000792874699368343,0.1,0.30434232427828,NA,NA,"Oil & Gas Refining and Marketing (NEC)",FALSE,FALSE,FALSE,FALSE,1,3,1,1,0.55,2,"Developing","ISIN",TRUE,1,1.2149324367557e-05,9990.84934683817,6.9504267302e-07,1,0.825,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0111925760603781,FALSE,25,75,25,100,35,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"BX","AE995","Blackstone Inc","US09260D1072","NYSE","USA","Investment Management",4097.43890625,14450.265,"2025-12-31",136581.296875,29.7153301239014,1.73486995697021,0.428827656008499,0.425434305514892,0.400493146523442,"BX",303,6,"USPTO Only",0.00571702770140622,303,0.0922373357214468,0.1,0.400493146523442,NA,NA,"Investment Management",TRUE,FALSE,FALSE,TRUE,1,2,3,2,0.525,1,"Emerging","ISIN",TRUE,15,0.000610038405299919,501657.674019484,3.4899284193675e-05,1,0.7875,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0453707586363696,FALSE,25,50,75,75,33.75,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"CAJPY","A01ED","Canon Inc (ADR)","US1380063099","OTC","USA","Office Equipment (NEC)",339288,4624727,"2025-12-31",36383.71875,12.0094604492188,0.628019988536835,0.286821095396651,0.273194458609761,0.245917754320651,"CAJPY",0,0,"USPTO Only",0.0733638980203588,0,0.0254790600336466,0.1,0.245917754320651,NA,NA,"Office Equipment (NEC)",FALSE,FALSE,FALSE,FALSE,3,1,2,1,0.6,2,"Developing","ISIN",FALSE,0,0,0,0,1,0.9,2,"AI Follower",0,0,0,0,0,"Tier 2: Strong Candidates",18,18,18,"Underperformer","Low","Low",0.0409042677736856,FALSE,75,25,50,100,37.5,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"CAT","1668N","Caterpillar Inc","US1491231015","NYSE","USA","Construction Machinery",2148,67589,"2025-12-31",329637.5,37.6638488769531,1.51893997192383,3.91415636909182,3.37128442832824,2.35503597319207,"CAT",97783,6200,"USPTO Only",0.0317803192827235,97783,0.0428952768905553,0.1,2.35503597319207,NA,NA,"Construction Machinery",FALSE,FALSE,FALSE,FALSE,3,4,2,4,0.675,2,"Developing","ISIN",TRUE,16,-0.0115953692956381,-9535311.12092352,-0.000663351823202255,1,1.0125,3,"AI Adopter",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.467008729259262,TRUE,75,100,50,25,63.75,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Adopter"
"CBOE","C51CF","Cboe Global Markets Inc","US12503M1080","BAT","USA","Financial & Commodity Market Operators & Service Providers (NEC)",882.5684765625,4714.2,"2025-12-31",29418.94921875,26.9825000762939,0.369049996137619,0.281330565643272,0.241808361135714,0.225674895806794,"CBOE",43,0,"USPTO Only",0.00378418963391826,43,0.151349371107583,0.1,0.225674895806794,NA,NA,"Financial & Commodity Market Operators & Service Providers (NEC)",TRUE,FALSE,FALSE,TRUE,1,2,4,1,0.625,1,"Emerging","ISIN",TRUE,13,0.00082169068794448,675707.35825237,4.7007559833505e-05,1,0.9375,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0462407610330833,FALSE,25,50,100,100,30,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"CME","A4903","CME Group Inc","US12572Q1058","NASD","USA","Securities & Commodity Exchanges",3214.631953125,11951,"2025-12-31",107154.3984375,26.4654598236084,0.300489991903305,2.08563613033686,1.22487556181761,1.77666419873115,"CME",846,6,"USPTO Only",0.00674170069465205,846,0.170610821611879,0.1,1.77666419873115,NA,NA,"Securities & Commodity Exchanges",TRUE,FALSE,FALSE,TRUE,1,2,4,4,0.475,1,"Emerging","ISIN",TRUE,14,0.00423900539570509,3485894.60678295,0.000242506459786749,1,0.7125,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.378455817122249,TRUE,25,50,100,25,41.25,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Laggard"
"COIN","0BBFC","Coinbase Global Inc","US19260Q1076","NASD","USA","Blockchain & Cryptocurrency (NEC)",1484.876,7181.325,"2025-12-31",46110.16015625,39.7908897399902,3.60577011108398,0.66202262197336,0.802283848631243,0.872420172209545,"COIN",802,15,"USPTO Only",0.206769085092236,802,0.0940424081067295,0.1,0.872420172209545,NA,NA,"Blockchain & Cryptocurrency (NEC)",FALSE,FALSE,FALSE,FALSE,4,2,3,4,0.65,2,"Developing","ISIN",TRUE,24,0.0303627377236159,24968428.6283652,0.00173700180760513,1,0.975,3,"AI Adopter",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0998583791389161,FALSE,100,50,75,25,60,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Follower"
"CRM","A7FD7","Salesforce Inc","US79466L3024","NYSE","USA","Cloud Computing Services",5993,41525,"2026-01-31",172296.40625,23.9314098358154,1.28847002983093,0.890067523659158,1.42990403165898,0.797099788723911,"CRM",565,57,"USPTO Only",0.144322697170379,565,0.0957910014513788,0.1,0.797099788723911,NA,NA,"Cloud Computing Services",FALSE,FALSE,FALSE,FALSE,3,2,3,4,0.575,2,"Developing","ISIN",TRUE,13,0.000252427786226193,207580.924407312,1.444097449169e-05,1,0.8625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0617914521965252,FALSE,75,50,75,25,63.75,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Adopter"
"CRWD","0867D","Crowdstrike Holdings Inc","US22788C1053","NASD","USA","Security Software",1368.197,4812.005,"2026-01-31",99013.4765625,NA,1.0726900100708,0.466618216886624,0.526323503712533,0.477216789725239,"CRWD",150,3,"USPTO Only",0.284329920687946,150,0.217112451765772,0.1,0.477216789725239,NA,NA,"Security Software",FALSE,FALSE,FALSE,FALSE,4,2,4,3,0.75,3,"Strong","ISIN",TRUE,16,-0.000958565879254935,-788265.009553056,-5.4837962246053e-05,1,1.125,4,"AI Leader",0,0,-0.000958565879254935,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0777645654747416,FALSE,100,50,100,50,66.25,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Adopter"
"CSCO","18528","Cisco Systems Inc","US17275R1023","NASD","USA","Communications & Networking (NEC)",9300,56654,"2025-07-26",306472.1875,32.7912483215332,0.819509983062744,0.276577457376089,0.358616788399852,0.279845906403899,"CSCO",21,6,"USPTO Only",0.164154340381968,21,0.0529896102447819,0.1,0.279845906403899,NA,NA,"Communications & Networking (NEC)",FALSE,FALSE,FALSE,FALSE,4,2,2,1,0.75,4,"Leader","ISIN",TRUE,15,-0.00136804429459707,-1124994.61152087,-7.8263542445672e-05,1,1.125,4,"AI Leader",-0.00136804429459707,-0.00136804429459707,-0.00136804429459707,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0337427361240571,FALSE,100,50,50,100,58.75,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Follower"
"CVX","09546","Carvolix","FR0013333077","EPA","FRA","Medical Equipment",5.52743408203125,27.6371704101562,"2025-12-31",184.247802734375,NA,0.777270019054413,0.786947038386241,0.770832831832761,0.859918687189076,"CVX",0,0,"USPTO Only",0.01,0,-0.0464392443153029,0.1,0.859918687189076,NA,NA,"Medical Equipment",TRUE,FALSE,FALSE,TRUE,2,1,1,4,0.325,1,"Emerging","ISIN",TRUE,12,-0.000469701822019174,-386253.58906872,-2.6870861294178e-05,1,0.4875,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.118299850913053,FALSE,50,25,25,25,52.5,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Follower"
"DDOG","0992F","Datadog Inc","US23804L1035","NASD","USA","Application Software",1548.451,3427.158,"2025-12-31",41772.1484375,358.585693359375,1.29402995109558,0.518096203582098,0.664569825670895,0.576125585108541,"DDOG",7,0,"USPTO Only",0.451817803556183,7,0.276753685818331,0.1,0.576125585108541,NA,NA,"Application Software",FALSE,FALSE,FALSE,FALSE,4,1,4,4,0.625,2,"Developing","ISIN",TRUE,16,0.00365763113532508,3007808.54422817,0.000209247003726902,1,0.9375,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.29841355916103,TRUE,100,25,100,25,65,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Adopter"
"DE","2565N","Deere & Co","US2441991054","NYSE","USA","Agricultural Machinery",4564.5421875,152.207,"2025-12-31",152151.40625,30.4453201293945,0.991599977016449,0.252120160150436,0.330043549303765,0.268801983148583,"DE",524459,27653,"USPTO Only",0.0131701244408026,524459,-0.115511231603408,0.1,0.268801983148583,NA,NA,"Agricultural Machinery",TRUE,FALSE,FALSE,TRUE,2,4,1,1,0.7,4,"Leader","ISIN",TRUE,14,0.00558048372095415,4589043.01603947,0.000319250207239019,1,1.05,3,"AI Adopter",0.00558048372095415,0.00558048372095415,0.00558048372095415,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.196373127589643,FALSE,50,100,25,100,56.25,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Follower"
"DIS","9569N","Walt Disney Co","US2546871060","NYSE","USA","Broadcasting (NEC)",5122.1728125,351.402,"2025-12-31",170739.09375,14.0716104507446,1.44137001037598,2.04959141560133,1.27040196623158,0.77510557513175,"DIS",67502,3035,"USPTO Only",0.0111199273203174,67502,0.0335372861505456,0.1,0.77510557513175,NA,NA,"Broadcasting (NEC)",TRUE,FALSE,FALSE,TRUE,2,4,2,4,0.6,2,"Developing","ISIN",TRUE,13,-0.000621643591371274,-511201.057846699,-3.5563197618317e-05,1,0.9,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0718331579212994,FALSE,50,100,50,25,67.5,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Adopter"
"DOCU","02947","Docusign Inc","US2561631068","NASD","USA","Enterprise Software",664.985,3219.5,"2026-01-31",9217.828125,32.0762596130371,0.993399977684021,0.3838347964932,0.510312838521293,0.50869664727924,"DOCU",6406,430,"USPTO Only",0.206549153595279,6406,0.0815526655175344,0.1,0.50869664727924,NA,NA,"Enterprise Software",FALSE,FALSE,FALSE,FALSE,4,3,3,3,0.775,3,"Strong","ISIN",TRUE,15,-6.66652766999471e-05,-54821.3806813012,-3.813809781792e-06,1,1.1625,4,"AI Leader",0,0,-6.66652766999471e-05,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0482157772358824,FALSE,100,75,75,50,71.25,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Leader (Aggressive)"
"DUK","2797N","Duke Energy Corp","US26441C2044","NYSE","USA","Electric Utilities (NEC)",3056.60109375,32237,"2025-12-31",101886.703125,20.7168502807617,0.454369992017746,0.149621628177576,0.144981893631528,0.161934267461587,"DUK",4174,49,"USPTO Only",0.00833686963728496,4174,0.0619297031986033,0.1,0.161934267461587,NA,NA,"Electric Utilities (NEC)",TRUE,FALSE,FALSE,TRUE,1,3,2,1,0.6,2,"Developing","ISIN",TRUE,12,-0.00267161866812203,-2196973.16639961,-0.000152838867759616,1,0.9,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0437777583992634,FALSE,25,75,50,100,45,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"FSLY","0A685","Fastly Inc","US31188V1008","NASD","USA","IT Services & Consulting (NEC)",162.662,624.018,"2025-12-31",4411.30810546875,NA,0.616389989852905,1.05058818270368,1.66934511936329,1.07053096592275,"FSLY",0,0,"USPTO Only",0.260668762760049,0,0.14777551335722,0.1,1.07053096592275,NA,NA,"IT Services & Consulting (NEC)",FALSE,FALSE,FALSE,FALSE,4,1,3,4,0.575,2,"Developing","ISIN",TRUE,3,-0.00253305494190617,-2083026.96892578,-0.000144911867068953,1,0.8625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.15953566955229,FALSE,100,25,75,25,65,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Adopter"
"GE","3737N","General Electric Co","US3696043013","NYSE","USA","Aerospace & Defense (NEC)",1580,45855,"2025-12-31",296491.3125,34.7075500488281,1.44745004177094,0.3257848221768,0.320891580150181,0.296856100750808,"GE",517093,15490,"USPTO Only",0.0344564387743976,517093,0.184822489793809,0.1,0.296856100750808,NA,NA,"Aerospace & Defense (NEC)",FALSE,FALSE,FALSE,FALSE,3,4,4,1,0.925,4,"Leader","ISIN",TRUE,12,0.0541490345893172,44528800.98446,0.00309777635396033,1,1.3875,4,"AI Leader",0.0541490345893172,0.0541490345893172,0.0541490345893172,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.240499576154551,FALSE,75,100,100,100,62.5,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Adopter"
"GOOGL","A997D","Alphabet Inc","US02079K3059","NASD","USA","Search Engines",58687,402836,"2025-12-31",3474807,26.6086101531982,1.12846004962921,0.311013508844765,0.255808174544921,0.30383375687982,"Alphabet Inc.",32301,7437,"USPTO Only",0.145684596212851,32301,0.150900810815444,0.1,0.30383375687982,NA,NA,"Search Engines",FALSE,FALSE,FALSE,FALSE,4,4,3,1,0.95,4,"Leader","ISIN",TRUE,20,0.125272715753877,103016496.43238,0.00716664405195719,1,1.425,4,"AI Leader",0.125272715753877,0.125272715753877,0.125272715753877,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.23433238713918,FALSE,100,100,75,100,68.75,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"GRAB","09DC3","Grab Holdings Ltd","KYG4124C1096","NASD","USA","Application Software",428,3370,"2025-12-31",15007.759765625,57.4387893676758,0.996119976043701,0.351575116766732,0.385763316833593,0.463123366867862,"GRAB",310,5,"USPTO Only",0.12700296735905,310,0.204862352520558,0.1,0.463123366867862,NA,NA,"Application Software",FALSE,FALSE,FALSE,FALSE,3,2,4,3,0.675,2,"Developing","ISIN",TRUE,11,0.00693377906311017,5701909.00563831,0.000396669986606289,1,1.0125,3,"AI Adopter",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.015611828672684,FALSE,75,50,100,50,60,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Follower"
"GS","A1E61","Goldman Sachs Group Inc","US38141G1040","NYSE","USA","Investment Banking & Brokerage Services (NEC)",7486.8571875,125097,"2025-12-31",249561.90625,16.483829498291,1.31084001064301,0.318471044763331,0.352297524210766,0.324774837803616,"GS",114117,5991,"USPTO Only",0.011644988279762,114117,-0.0138427944155834,0.1,0.324774837803616,NA,NA,"Investment Banking & Brokerage Services (NEC)",TRUE,FALSE,FALSE,TRUE,2,4,1,2,0.65,3,"Strong","ISIN",TRUE,16,0.000645668910030547,530957.98687195,3.6937646204584e-05,1,0.975,3,"AI Adopter",0,0,0.000645668910030547,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0597194703271559,FALSE,50,100,25,75,60,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Follower"
"HD","4366N","Home Depot Inc","US4370761029","NYSE","USA","Home Improvement Products & Services Retailers (NEC)",9827.345625,164683,"2026-02-01",327578.1875,23.1170806884766,1.0854799747467,0.261214591588549,0.245076584728298,0.236457973542751,"HD",7107,159,"USPTO Only",0.00886897618927454,7107,0.0324046792131098,0.1,0.236457973542751,NA,NA,"Home Improvement Products & Services Retailers (NEC)",TRUE,FALSE,FALSE,TRUE,2,3,2,1,0.675,3,"Strong","ISIN",TRUE,14,-0.00104448828766084,-858922.258625544,-5.9753440556124e-05,1,1.0125,3,"AI Adopter",0,0,-0.00104448828766084,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0310545024239357,FALSE,50,75,50,100,51.25,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"HMC","08E94","HMC Capital Ltd","AU0000058943","ASX","AUS","Investment Management & Fund Operators (NEC)",28.9656243896484,5764532.22506,"2025-12-31",965.520812988281,6.40902996063232,1.79138994216919,0.416664246910074,0.422601865765191,0.374056730251786,"HMC",25,0,"USPTO Only",0.00325809653802148,25,0.0616759122732699,0.1,0.374056730251786,NA,NA,"Investment Management & Fund Operators (NEC)",TRUE,FALSE,FALSE,TRUE,1,2,2,2,0.475,1,"Emerging","ISIN",FALSE,0,0,0,0,1,0.7125,1,"AI Laggard",0,0,0,0,0,"Tier 3: Watch List",27,27,27,"Underperformer","Low","Low",0.0195977774760648,FALSE,25,50,50,75,43.75,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"HOOD","0734C","Robinhood Markets Inc","US7707001027","NASD","USA","Financial Technology (Fintech) (NEC)",897,4473,"2025-12-31",62391.37109375,33.8139495849609,2.46325993537903,0.630480605028167,0.725564484558281,0.756131152676575,"HOOD",215,6,"USPTO Only",0.200536552649229,215,0.515757370382921,0.1,0.756131152676575,NA,NA,"Financial Technology (Fintech) (NEC)",FALSE,FALSE,FALSE,FALSE,4,2,4,4,0.7,2,"Developing","ISIN",TRUE,24,0.00661187542750023,5437195.46023602,0.000378254414136545,1,1.05,3,"AI Adopter",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.059406287019307,FALSE,100,50,100,25,70,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Leader (Aggressive)"
"HSBC","A1A32","HSBC Holdings PLC (ADR)","US4042804066","NYSE","USA","Banks (NEC)",8303.13,41515.65,"2025-12-31",276771,13.7186098098755,0.547919988632202,0.419627308691083,0.348737237324694,0.287413953878649,"HSBC",36,10,"USPTO Only",0.00361091791264422,36,0.05,0.1,0.287413953878649,NA,NA,"Banks (NEC)",TRUE,FALSE,FALSE,TRUE,1,2,2,1,0.525,1,"Emerging","ISIN",FALSE,0,0,0,0,1,0.7875,1,"AI Laggard",0,0,0,0,0,"Tier 2: Strong Candidates",24,24,24,"Underperformer","Low","Low",0.0230533665541692,FALSE,25,50,50,100,40,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"HTHIY","A0082","Hitachi Ltd (ADR)","US4335785071","OTC","USA","Consumer Goods Conglomerates",3802.92,9783370,"2025-03-31",126764,34.5501708984375,0.943710029125214,0.592975857117206,0.526510201295813,0.446167314915806,"HTHIY",0,0,"USPTO Only",0.01,0,0.00561780197921288,0.1,0.446167314915806,NA,NA,"Consumer Goods Conglomerates",TRUE,FALSE,FALSE,TRUE,2,1,1,3,0.375,1,"Emerging","ISIN",FALSE,0,0,0,0,1,0.5625,1,"AI Laggard",0,0,0,0,0,"Tier 3: Watch List",29,29,29,"Underperformer","Low","Low",0.0560023614409332,FALSE,50,25,25,50,48.75,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"HUBS","DF5F4","HubSpot Inc","US4435731009","NYSE","USA","Enterprise Software",905.943,3131.266,"2025-12-31",12873.9599609375,282.821014404297,1.43919003009796,0.560779903800975,0.736983090781546,0.569990733886138,"HUBS",60,0,"USPTO Only",0.289321635402422,60,0.191708756050805,0.1,0.569990733886138,NA,NA,"Enterprise Software",FALSE,FALSE,FALSE,FALSE,4,2,4,4,0.7,2,"Developing","ISIN",TRUE,16,-0.000412352217536563,-339092.838301661,-2.3589985651191e-05,1,1.05,3,"AI Adopter",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.097991679492439,FALSE,100,50,100,25,70,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Leader (Aggressive)"
"IBM","4741N","International Business Machines Corp","US4592001014","NYSE","USA","IT Services & Consulting (NEC)",8320,67535,"2025-12-31",227370.203125,19.6001892089844,0.678709983825684,0.30195069905718,0.464517130791508,0.33689577847309,"IBM",895,154,"USPTO Only",0.123195380173244,895,0.0762035281181776,0.1,0.33689577847309,NA,NA,"IT Services & Consulting (NEC)",FALSE,FALSE,FALSE,FALSE,3,3,3,2,0.75,3,"Strong","ISIN",TRUE,15,-0.00277520963153262,-2282159.93710537,-0.000158765134762731,1,1.125,4,"AI Leader",0,0,-0.00277520963153262,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.00327920455405978,FALSE,75,75,75,75,61.25,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Follower"
"IBN","A2010","ICICI Bank Ltd (ADR)","US45104G1040","NYSE","USA","Corporate Banks",2733.06140625,13665.30703125,"2025-03-31",91102.046875,16.9987697601318,0.473329991102219,0.2816516417608,0.262942598367597,0.214990965947213,"IBN",434,0,"USPTO Only",0.00607534603108868,434,0.05,0.1,0.214990965947213,NA,NA,"Corporate Banks",TRUE,FALSE,FALSE,TRUE,1,2,2,1,0.525,1,"Emerging","ISIN",FALSE,0,0,0,0,1,0.7875,1,"AI Laggard",0,0,0,0,0,"Tier 2: Strong Candidates",25,25,25,"Underperformer","Low","Low",0.0296669104693341,FALSE,25,50,50,100,40,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Laggard"
"ICE","06E9E","Medinice SA","PLMDNCE00016","WAR","POL","Medical Diagnostic & Testing Equipment",15.7408538818359,78.7042694091797,"2025-12-31",524.695129394531,NA,0.849929988384247,0.925580555147016,0.99609938529803,0.87968620304868,"ICE",157258,11535,"USPTO Only",0.0119656494066292,157258,0.0637953953315256,0.1,0.87968620304868,NA,NA,"Medical Diagnostic & Testing Equipment",TRUE,FALSE,FALSE,TRUE,2,4,2,4,0.6,2,"Developing","ISIN",FALSE,0,0,0,0,1,0.9,2,"AI Follower",0,0,0,0,0,"Tier 2: Strong Candidates",14,14,14,"Underperformer","Low","Low",0.122652041530116,FALSE,50,100,50,25,67.5,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Adopter"
