"ticker","RepNo","CompanyName","ISIN","Exchange","Country","TRBC_Industry","rd_expense","revenue","fiscal_year_end","market_cap","pe_ratio_fy","beta_5y","volatility_30d","volatility_90d","volatility_260d","company_name","total_patents","ai_patents","patent_source","in_portfolio","total_net_exposure_usd","total_net_pct_ltp","n_funds","rd_intensity","fund_weight","patent_activity","revenue_growth","total_return","volatility","bloomberg_volatility","total_return_5yr","rd_quartile","patent_quartile","growth_quartile","volatility_quartile","innovation_score","innovation_quartile","innovation_label","holdings_n_funds","holdings_total_weight","holdings_total_value","total_fund_weight","total_position_value","industry","multiplier","ai_score","ai_quartile","ai_label","quality_innovators_weight","ai_concentrated_weight","balanced_growth_weight","discovery_quality_weight","discovery_ai_weight","discovery_tier","innovation_rank","ai_rank","combined_rank","strategic_profile","ai_exposure","innovation_exposure","anomaly_score","is_anomaly","rd_score_norm","patent_score_norm","growth_score_norm","stability_score_norm","ai_score_aggressive","high_growth","high_volatility","has_rd","not_ai_leader","high_potential_flag","unicorn_tier","ai_label_aggressive"
"BILL","057DA","BILL Holdings Inc","US0900431000","NYSE","USA","Software (NEC)",113.319602050781,40488,"2025-12-31",3777.32006835938,166.659393310547,1.32807004451752,0.361342355545203,0.40427104638096,0.556625054775789,"BILL",785,32,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,785,0.172065671253949,0.1,0.556625054775789,NA,NA,NA,2,3,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",113,113,113,"Underperformer","Low","Low",0.0320916258539241,FALSE,NA,50,75,100,NA,TRUE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"BIO","0CFFA","Biome Australia Ltd","AU0000184137","ASX","AUS","Pharmaceuticals (NEC)",257.6,2583.2,"2025-12-31",77.179328918457,346.938812255859,2.00652003288269,0.437477554137478,0.352465693314732,0.442386427825419,"BIO",67862,672,"USPTO Only",FALSE,0,0,0,3.33768126271433,0.00552486187845304,67862,-0.0212022047489882,0.1,0.442386427825419,NA,NA,4,4,1,2,0.75,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.75,4,"AI Leader",0,0,0,0,0,"Tier 2: Strong Candidates",19,19,19,"AI Pioneer","High","High",0.163672189913977,FALSE,100,100,25,75,66.25,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Adopter"
"BP","A1D5C","BP PLC (ADR)","US0556221044","NYSE","USA","Oil & Gas Refining and Marketing (NEC)",570,189335,"2025-12-31",119428.5,NA,0.231189996004105,0.287696576232963,0.317381067684794,0.306821132910627,"BP",2508,30,"USPTO Only",FALSE,0,0,0,0.00477273012723094,0.00552486187845304,2508,0.159950335044414,0.1,0.306821132910627,NA,NA,1,3,3,4,0.65,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.65,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",37,37,37,"Balanced Performer","Medium","Medium",0.0301349196588293,FALSE,25,75,75,25,55,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"BX","AE995","Blackstone Inc","US09260D1072","NYSE","USA","Investment Management",3861.90609375,14450.265,"2025-12-31",128730.203125,28.0071907043457,1.7769900560379,0.428005796752215,0.411105460830548,0.402972789396929,"BX",303,6,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,303,0.0345676529221237,0.1,0.402972789396929,NA,NA,NA,2,2,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",114,114,114,"Underperformer","Low","Low",0.0148312326823401,FALSE,NA,50,50,50,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"CAJPY","A01ED","Canon Inc (ADR)","US1380063099","OTC","USA","Office Equipment (NEC)",339288,4624727,"2025-12-31",36983.609375,12.0054302215576,0.629729986190796,0.26402869624376,0.268488196725431,0.244240564114847,"CAJPY",0,0,"USPTO Only",FALSE,0,0,0,9.17400993936926,0.00552486187845304,0,-0.0756201014854014,0.1,0.244240564114847,NA,NA,4,1,1,4,0.625,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.625,2,"AI Follower",0,0,0,0,0,"Tier 3: Watch List",45.5,45.5,45.5,"Underperformer","Low","Low",0.197367144259104,FALSE,100,25,25,25,43.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"CAT","1668N","Caterpillar Inc","US1491231015","NYSE","USA","Construction Machinery",2148,67589,"2025-12-31",334560.1875,38.2263107299805,1.52059996128082,1.73303092840901,2.50369655624013,2.12536357308769,"CAT",97783,6200,"USPTO Only",FALSE,0,0,0,0.00642036942904332,0.00552486187845304,97783,0.0805243400856853,0.1,2.12536357308769,NA,NA,1,4,2,1,0.525,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.525,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",73,73,73,"Underperformer","Low","Low",0.472604119358545,TRUE,25,100,50,100,61.25,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"CBOE","C51CF","Cboe Global Markets Inc","US12503M1080","BAT","USA","Financial & Commodity Market Operators & Service Providers (NEC)",869.91421875,4714.2,"2025-12-31",28997.140625,26.595630645752,0.371879994869232,0.259148022810742,0.231060173121384,0.223115167579729,"CBOE",43,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,43,0.1198481653817,0.1,0.223115167579729,NA,NA,NA,2,3,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",115,115,115,"Underperformer","Low","Low",0.0323911794962781,FALSE,NA,50,75,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"CME","A4903","CME Group Inc","US12572Q1058","NASD","USA","Securities & Commodity Exchanges",3199.17890625,11951,"2025-12-31",106639.296875,26.3382091522217,0.298449993133545,1.13289470227687,0.689629160712773,1.70668170798435,"CME",846,6,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,846,0.0927925793454051,0.1,1.70668170798435,NA,NA,NA,2,3,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",116,116,116,"Underperformer","Low","Low",0.313843392596505,TRUE,NA,50,75,100,NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"COIN","0BBFC","Coinbase Global Inc","US19260Q1076","NASD","USA","Blockchain & Cryptocurrency (NEC)",1484.876,7181.325,"2025-12-31",47824.01171875,41.2698593139648,3.61952996253967,0.526321694116118,0.851020108729863,0.86867281214349,"COIN",802,15,"USPTO Only",FALSE,0,0,0,0.031048754519643,0.00552486187845304,802,0.27622595122084,0.1,0.86867281214349,NA,NA,3,2,4,1,0.625,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.625,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",45.5,45.5,45.5,"Balanced Performer","Medium","Medium",0.1569219798543,FALSE,75,50,100,100,83.75,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"CRM","A7FD7","Salesforce Inc","US79466L3024","NYSE","USA","Cloud Computing Services",5993,41525,"2026-01-31",167949.09375,23.327579498291,1.30743002891541,2.2726131689756,1.37448238122462,0.775044016477145,"CRM",565,57,"USPTO Only",FALSE,0,0,0,0.0356834316052986,0.00552486187845304,565,0.112297631241381,0.1,0.775044016477145,NA,NA,3,2,3,1,0.575,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.575,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",55,55,55,"Underperformer","Low","Low",0.0600613711713283,FALSE,75,50,75,100,73.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"CRWD","0867D","Crowdstrike Holdings Inc","US22788C1053","NASD","USA","Security Software",1368.197,4812.005,"2026-01-31",97859.53125,NA,1.09011995792389,0.449747498724493,0.506677357087208,0.479171722121478,"CRWD",150,3,"USPTO Only",FALSE,0,0,0,0.0139812339434234,0.00552486187845304,150,0.115919314324856,0.1,0.479171722121478,NA,NA,2,2,3,2,0.55,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.55,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",63.5,63.5,63.5,"Underperformer","Low","Low",0.00270069458049655,FALSE,50,50,75,75,63.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"CSCO","18528","Cisco Systems Inc","US17275R1023","NASD","USA","Communications & Networking (NEC)",9300,56654,"2025-07-26",323219.8125,34.5831718444824,0.800220012664795,0.240166060581601,0.346624842287306,0.276376564264948,"CSCO",21,6,"USPTO Only",FALSE,0,0,0,0.028772988660774,0.00552486187845304,21,0.128493558987975,0.1,0.276376564264948,NA,NA,2,2,3,4,0.65,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.65,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",37,37,37,"Balanced Performer","Medium","Medium",0.0209172398184991,FALSE,50,50,75,25,56.25,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"CVX","09546","Carvolix","FR0013333077","EPA","FRA","Medical Equipment",5.72293807983398,28.6146903991699,"2025-12-31",190.764602661133,NA,0.744159996509552,0.93712015026676,0.870929752762979,0.855596588705046,"CVX",0,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,0,0.147580618783832,0.1,0.855596588705046,NA,NA,NA,1,3,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",117,117,117,"Underperformer","Low","Low",0.0977700243766058,FALSE,NA,25,75,100,NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"DDOG","0992F","Datadog Inc","US23804L1035","NASD","USA","Application Software",1548.451,3427.158,"2025-12-31",43626.328125,374.502593994141,1.28790998458862,0.514856340364803,0.644309419396245,0.57214319870965,"DDOG",7,0,"USPTO Only",FALSE,0,0,0,0.0354934982280267,0.00552486187845304,7,-0.0179801551625133,0.1,0.57214319870965,NA,NA,3,1,1,1,0.4,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.4,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",93.5,93.5,93.5,"Underperformer","Low","Low",0.015629974598318,FALSE,75,25,25,100,48.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"DE","2565N","Deere & Co","US2441991054","NYSE","USA","Agricultural Machinery",4683.57890625,152.207,"2025-12-31",156119.296875,31.2392902374268,0.980650007724762,0.250296006101701,0.331423505096305,0.268006547174908,"DE",524459,27653,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,524459,0.270018356386572,0.1,0.268006547174908,NA,NA,NA,4,4,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",118,118,118,"Underperformer","Low","Low",0.304978160931932,FALSE,NA,100,100,25,NA,TRUE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"DIS","9569N","Walt Disney Co","US2546871060","NYSE","USA","Broadcasting (NEC)",5099.31890625,351.402,"2025-12-31",169977.296875,14.0088300704956,1.44938004016876,1.96122323439264,1.20052327962466,0.744830893427967,"DIS",67502,3035,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,67502,0.0813213656656444,0.1,0.744830893427967,NA,NA,NA,4,2,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",119,119,119,"Underperformer","Low","Low",0.0779074304878755,FALSE,NA,100,50,100,NA,FALSE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"DOCU","02947","Docusign Inc","US2561631068","NASD","USA","Enterprise Software",664.985,3219.5,"2026-01-31",9002.0126953125,31.3252696990967,1.01892995834351,0.403967487606185,0.498538131995584,0.507231529088316,"DOCU",6406,430,"USPTO Only",FALSE,0,0,0,0.0738707023093034,0.00552486187845304,6406,-0.0800431388430297,0.1,0.507231529088316,NA,NA,3,3,1,2,0.6,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.6,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",53,53,53,"Underperformer","Low","Low",0.039657111179467,FALSE,75,75,25,75,55,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"DUK","2797N","Duke Energy Corp","US26441C2044","NYSE","USA","Electric Utilities (NEC)",2991.70640625,32237,"2025-12-31",99723.546875,20.2770099639893,0.467629998922348,0.144762789864744,0.142387575710158,0.162934650396086,"DUK",4174,49,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,4174,-0.0250573153607547,0.1,0.162934650396086,NA,NA,NA,3,1,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",120,120,120,"Underperformer","Low","Low",0.0659854309630913,FALSE,NA,75,25,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"FSLY","0A685","Fastly Inc","US31188V1008","NASD","USA","IT Services & Consulting (NEC)",162.662,624.018,"2025-12-31",4522.1220703125,NA,0.646139979362488,0.881601009412105,1.63524541178321,1.06259195445487,"FSLY",0,0,"USPTO Only",FALSE,0,0,0,0.035970280649403,0.00552486187845304,0,0.29306376548484,0.1,1.06259195445487,NA,NA,3,1,4,1,0.55,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.55,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",63.5,63.5,63.5,"Underperformer","Low","Low",0.236493965280075,FALSE,75,25,100,100,78.75,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"GE","3737N","General Electric Co","US3696043013","NYSE","USA","Aerospace & Defense (NEC)",1580,45855,"2025-12-31",309854.6875,36.2718811035156,1.42741000652313,0.315449506234536,0.310670573970495,0.290987872613912,"GE",517093,15490,"USPTO Only",FALSE,0,0,0,0.00509916442687348,0.00552486187845304,517093,0.0313096278347075,0.1,0.290987872613912,NA,NA,1,4,2,4,0.675,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.675,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",31.5,31.5,31.5,"Balanced Performer","Medium","Medium",0.236379654526459,FALSE,25,100,50,25,50,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"GOOGL","A997D","Alphabet Inc","US02079K3059","NASD","USA","Search Engines",58687,402836,"2025-12-31",3512093,26.9204406738281,1.12580001354218,0.227271441993008,0.218498693994991,0.298267904579253,"Alphabet Inc.",32301,7437,"USPTO Only",FALSE,0,0,0,0.016709978921401,0.00552486187845304,32301,0.0261043187230826,0.1,0.298267904579253,NA,NA,2,4,2,4,0.75,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.75,4,"AI Leader",0,0,0,0,0,"Tier 2: Strong Candidates",19,19,19,"AI Pioneer","High","High",0.0927173195727401,FALSE,50,100,50,25,56.25,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Follower"
"GRAB","09DC3","Grab Holdings Ltd","KYG4124C1096","NASD","USA","Application Software",428,3370,"2025-12-31",15294.7998046875,58.5373497009277,0.98769998550415,0.327454115057569,0.37165498405845,0.463967761338578,"GRAB",310,5,"USPTO Only",FALSE,0,0,0,0.0279833672532823,0.00552486187845304,310,0.0545816047117114,0.1,0.463967761338578,NA,NA,2,2,2,2,0.5,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.5,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",79,79,79,"Underperformer","Low","Low",0.00372637846170319,FALSE,50,50,50,75,53.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"GS","A1E61","Goldman Sachs Group Inc","US38141G1040","NYSE","USA","Investment Banking & Brokerage Services (NEC)",7450.13109375,125097,"2025-12-31",248337.703125,16.4029693603516,1.32207000255585,0.366112705597201,0.334222274266788,0.327036538683921,"GS",114117,5991,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,114117,0.0329783962108195,0.1,0.327036538683921,NA,NA,NA,4,2,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",121,121,121,"Underperformer","Low","Low",0.082745289650689,FALSE,NA,100,50,50,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"HD","4366N","Home Depot Inc","US4370761029","NYSE","USA","Home Improvement Products & Services Retailers (NEC)",9935.514375,164683,"2026-02-01",331183.8125,23.3715305328369,1.07965004444122,0.272973010326162,0.238657703227008,0.236667000765459,"HD",7107,159,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,7107,-0.0640888115391135,0.1,0.236667000765459,NA,NA,NA,3,1,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",122,122,122,"Underperformer","Low","Low",0.0858630543296241,FALSE,NA,75,25,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"HMC","08E94","HMC Capital Ltd","AU0000058943","ASX","AUS","Investment Management & Fund Operators (NEC)",28.8418414306641,5764532.22506,"2025-12-31",961.394714355469,6.38163995742798,1.80529999732971,0.339274876690806,0.402892666399904,0.385845705022816,"HMC",25,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,25,0.202822241000831,0.1,0.385845705022816,NA,NA,NA,2,4,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",123,123,123,"Underperformer","Low","Low",0.0298709947177589,FALSE,NA,50,100,50,NA,TRUE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"HOOD","0734C","Robinhood Markets Inc","US7707001027","NASD","USA","Financial Technology (Fintech) (NEC)",897,4473,"2025-12-31",65308.37109375,35.3948593139648,2.45640993118286,0.607825412779271,0.702715112590581,0.757488192246045,"HOOD",215,6,"USPTO Only",FALSE,0,0,0,0.01373483957688,0.00552486187845304,215,0.272241954505444,0.1,0.757488192246045,NA,NA,2,2,4,1,0.55,2,"Developing",NA,0,NA,0,0,"Unknown",1,0.55,2,"AI Follower",0,0,0,0,0,"Tier 4: Monitor",63.5,63.5,63.5,"Underperformer","Low","Low",0.142858064680294,FALSE,50,50,100,100,77.5,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"HSBC","A1A32","HSBC Holdings PLC (ADR)","US4042804066","NYSE","USA","Banks (NEC)",8369.64,41848.2,"2025-12-31",278988,13.507399559021,0.548039972782135,0.471260711490056,0.339198085617725,0.286661598161032,"HSBC",36,10,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,36,0.0568713827989996,0.1,0.286661598161032,NA,NA,NA,2,2,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",124,124,124,"Underperformer","Low","Low",0.0341564357175694,FALSE,NA,50,50,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"HTHIY","A0082","Hitachi Ltd (ADR)","US4335785071","OTC","USA","Consumer Goods Conglomerates",4227.8671875,9783370,"2025-03-31",140928.90625,36.7764511108398,0.914009988307953,0.569240917133103,0.509649205336674,0.443148520226821,"HTHIY",0,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,0,-0.0364612900651991,0.1,0.443148520226821,NA,NA,NA,1,1,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",125,125,125,"Underperformer","Low","Low",0.0477220035332422,FALSE,NA,25,25,75,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"HUBS","DF5F4","HubSpot Inc","US4435731009","NYSE","USA","Enterprise Software",905.943,3131.266,"2025-12-31",12555.9404296875,275.834503173828,1.45641994476318,0.665564046172962,0.720830612951382,0.569181235159365,"HUBS",60,0,"USPTO Only",FALSE,0,0,0,0.0721525404706422,0.00552486187845304,60,0.0279790404252708,0.1,0.569181235159365,NA,NA,3,2,2,1,0.525,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.525,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",73,73,73,"Underperformer","Low","Low",0.0203561355578065,FALSE,75,50,50,100,63.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"IBM","4741N","International Business Machines Corp","US4592001014","NYSE","USA","IT Services & Consulting (NEC)",8320,67535,"2025-12-31",226432.09375,19.5193195343018,0.686360001564026,0.323763029807153,0.462986306238681,0.336002260374811,"IBM",895,154,"USPTO Only",FALSE,0,0,0,0.0367439079072686,0.00552486187845304,895,0.0227862481027842,0.1,0.336002260374811,NA,NA,3,3,2,3,0.7,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.7,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",29,29,29,"Balanced Performer","Medium","Medium",0.0299936907078318,FALSE,75,75,50,50,61.25,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"IBN","A2010","ICICI Bank Ltd (ADR)","US45104G1040","NYSE","USA","Corporate Banks",2877.7078125,14388.5390625,"2025-03-31",95923.59375,17.3405303955078,0.458590000867844,0.253827333754037,0.251126903550329,0.212440807330965,"IBN",434,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,434,-0.0568754982203245,0.1,0.212440807330965,NA,NA,NA,2,1,4,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",126,126,126,"Underperformer","Low","Low",0.0798685413177085,FALSE,NA,50,25,25,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"ICE","06E9E","Medinice SA","PLMDNCE00016","WAR","POL","Medical Diagnostic & Testing Equipment",17.1338488769531,85.6692443847656,"2025-12-31",571.128295898438,NA,0.767499983310699,0.8813260798355,1.02468716220681,0.902164877406864,"ICE",157258,11535,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,157258,0.29173372136429,0.1,0.902164877406864,NA,NA,NA,4,4,1,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",127,127,127,"Underperformer","Low","Low",0.307043388788652,FALSE,NA,100,100,100,NA,TRUE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"INF","A321A","Informa PLC","GB00BMJ6DW54","LON","GBR","Exhibition & Conference Services",293.78859375,4041.4,"2025-12-31",9792.953125,913.571411132812,1.10180997848511,0.334274160286155,0.512503802738669,0.549475029863011,"INF",40886,4178,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,40886,0.200294395722449,0.1,0.549475029863011,NA,NA,NA,4,3,2,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",128,128,128,"Underperformer","Low","Low",0.0606440365644418,FALSE,NA,100,75,75,NA,TRUE,TRUE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"INFY","A1E31","Infosys Ltd (ADR)","US4567881085","NYSE","USA","IT Services & Consulting (NEC)",1651.6913671875,1629900,"2025-03-31",55056.37890625,19.2188205718994,0.991630017757416,0.271107237280342,0.374172552195604,0.326375104395931,"INFY",5,0,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,5,0.161004048213363,0.1,0.326375104395931,NA,NA,NA,1,3,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",129,129,129,"Underperformer","Low","Low",0.0134440658360692,FALSE,NA,25,75,50,NA,FALSE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"INTC","45870","Intel Corp","US4581401001","NASD","USA","Semiconductors (NEC)",13774,52853,"2025-12-27",236891.296875,NA,1.32836997509003,0.604936132030192,0.742997753637025,0.670303019267918,"Intel Corp.",52757,11985,"USPTO Only",FALSE,0,0,0,0.0581448123325025,0.00552486187845304,52757,0.0151678740046918,0.1,0.670303019267918,NA,NA,3,4,2,1,0.675,3,"Strong",NA,0,NA,0,0,"Unknown",1,0.675,3,"AI Adopter",0,0,0,0,0,"Tier 3: Watch List",33.5,33.5,33.5,"Balanced Performer","Medium","Medium",0.0897884959978304,FALSE,75,100,50,100,73.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"IQ","02914","IQIYI Inc - ADR","US46267X1081","NASD","USA","Online Services (NEC)",1663.084,27291.3,"2025-12-31",1235.23205566406,NA,0.265350013971329,0.478193517912258,0.554109575452673,0.526859894143133,"IQ",40299,1099,"USPTO Only",FALSE,0,0,0,1.34637373793374,0.00552486187845304,40299,-0.0637056141160429,0.1,0.526859894143133,NA,NA,4,4,1,2,0.75,4,"Leader",NA,0,NA,0,0,"Unknown",1,0.75,4,"AI Leader",0,0,0,0,0,"Tier 2: Strong Candidates",19,19,19,"AI Pioneer","High","High",0.118844464708192,FALSE,100,100,25,75,66.25,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Adopter"
"J","4882N","Jacobs Solutions Inc","US46982L1089","NYSE","USA","Business Support Services (NEC)",457.936494140625,686.85959,"2025-12-31",15264.5498046875,50.4353981018066,0.765460014343262,0.268347916188342,0.436696303261047,0.339732721469008,"J",413924,17720,"USPTO Only",FALSE,0,0,0,NA,0.00552486187845304,413924,0.184111141040921,0.1,0.339732721469008,NA,NA,NA,4,3,3,NA,NA,"Emerging",NA,0,NA,0,0,"Unknown",1,NA,NA,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",130,130,130,"Underperformer","Low","Low",0.194361520460189,FALSE,NA,100,75,50,NA,TRUE,FALSE,FALSE,TRUE,FALSE,"Monitor","AI Laggard"
"JBL","A0427","Jabil Inc","US4663131039","NYSE","USA","Electronic Components",26,29802,"2025-08-31",29908.80078125,47.810188293457,1.13759005069733,0.436883312792884,0.430832571874135,0.427893783212372,"JBL",67,1,"USPTO Only",FALSE,0,0,0,0.000869309344435486,0.00552486187845304,67,-0.0778391284868121,0.1,0.427893783212372,NA,NA,1,2,1,2,0.375,1,"Emerging",NA,0,NA,0,0,"Unknown",1,0.375,1,"AI Laggard",0,0,0,0,0,"Tier 4: Monitor",95,95,95,"Underperformer","Low","Low",0.0197211110684996,FALSE,25,50,25,75,37.5,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
