"ticker","market_cap","rd_expense","patent_activity","industry","fund_weight","dumac_allocation","n_funds","rd_intensity","patent_productivity","industry_ai_multiplier","ai_patent_count_placeholder","ai_intensity_proxy","volatility_360d","revenue_growth","rd_intensity_score","patent_score","growth_score","stability_score","innovation_score","innovation_quartile","ai_intensity_score","ai_intensity_quartile","ai_rd_intensity","ai_patent_quality_proxy","ai_growth_momentum","ai_industry_multiplier","innovation_label","ai_label","strategic_position"
"SYN075",69086350122.9323,1536824125.37676,167,"Industrials",0.0233459748122841,0.0291906429179944,1,2.22449749138887,108.665654867345,1.1,32,10.1,0.465453137201257,0.226312313508242,0.821770713982832,16.7558528428094,15.2429888581802,4.04990392497089,36.9,3,15.5,3,22.2449749138887,9202539.67291473,0.400231776285455,1.1,"Q2","Q2","Balanced"
"SYN076",56214828795.5206,333448959.386209,13,"Consumer",0.00194995357678272,0.0197893042974174,1,0.593169038367292,38.9864764428402,1,1,8.2,0.363862069579773,0.206572113279253,0.219127588813573,1.30434782608696,13.9134118347993,7.1127875366445,22.5,1,13,2,5.93169038367292,25649919.9527853,0.445330900770553,1,"Q4 (Low)","Q3","Balanced"
"SYN077",43666683945.3392,561310013.00551,78,"Technology",0.0365686200568452,0.00948695291415788,1,1.2854422692324,138.960642412831,1.5,10,15.6,0.431448571640067,0.149605569709092,0.474866218607491,7.82608695652174,10.0765000226748,5.07511243018621,23.5,2,19.4,4,12.854422692324,7196282.21801936,0.281505262583367,1.3,"Q3","Q1 (High)","AI Specialist (Low Overall)"
"SYN078",86230589364.8882,851106145.651545,56,"Financials",0.017026319090277,0.0244794501331635,1,0.98701186193922,65.7967285116129,0.8,9,9.9,0.551481056516059,0.0555182331241667,0.364620465850845,5.61872909698997,3.73936263484267,1.45623589504694,11.2,1,8.5,1,9.87011861939219,15198324.0294919,0.0852184918792005,0.9,"Q4 (Low)","Q4 (Low)","Balanced"
"SYN079",12055240842.9794,1674749703.40333,170,"Technology",0.0334006772092544,0.0234847922746558,1,13.8922956846495,101.507705691505,1.5,9,18.9,0.285736446641386,-0.0183511463925242,5.13207275892473,17.056856187291,0,9.46820810414303,31.7,3,22.4,4,138.922956846495,9851468.843549,-0.0475743128561172,1.3,"Q2","Q1 (High)","Balanced"
"SYN080",32314199205.2551,303857947.106706,20,"Technology",0.0183980512220878,0.0249160145756323,1,0.940323308576035,65.8202301122524,1.5,3,17.8,0.254518666327931,0.0825229701586068,0.34737284434562,2.0066889632107,5.55823364257978,10.4093974227863,18.3,1,19.3,4,9.40323308576036,15192897.3553353,0.232774682962033,1.3,"Q4 (Low)","Q1 (High)","AI Specialist (Low Overall)"
"SYN081",74357940880.1161,1332041702.95363,131,"Healthcare",0.0234366149152629,0.0171513506681658,1,1.79139132577813,98.3452693031488,1.3,11,2.3,0.164150796388276,-0.0787192546762526,0.661773226848781,13.1438127090301,0,13.1339112441322,26.9,2,14.1,3,17.9139132577813,10168257.2744552,-0.298008772839522,1.2,"Q3","Q2","Balanced"
"SYN082",55114586902.7823,1636349361.49744,166,"Technology",0.0296642754087225,0.00121965436381288,1,2.96899505821178,101.445329405752,1.5,20,8.1,0.512270174478181,0.0438462915830314,1.09680198651415,16.6555183946488,2.95321329940947,2.63841037952578,23.3,2,19,4,29.6899505821177,9857526.27408096,0.0716126530585951,1.3,"Q3","Q1 (High)","AI Specialist (Low Overall)"
"SYN083",18791674252.8323,1347562941.44643,162,"Technology",0.0105963241341524,0.0144888898199424,1,7.17106375576582,120.217019196234,1.5,29,39.5,0.540725185209885,0.0735633793286979,2.64912445559106,16.2541806020067,4.9547713692414,1.78051619570973,25.6,2,20.7,4,71.710637557658,8318289.762015,0.114812685729843,1.3,"Q3","Q1 (High)","AI Specialist (Low Overall)"
"SYN084",68481193689.3966,751578378.065489,76,"Consumer",0.0136887952494435,0.0287821551524103,1,1.0974960241995,101.120524775631,1,16,8.6,0.186621930007823,-0.0190385981462896,0.405435373911156,7.62541806020067,0,12.4564258262658,20.5,1,10.1,1,10.974960241995,9889189.18507222,-0.0664240804804083,1,"Q4 (Low)","Q4 (Low)","Balanced"
"SYN085",11426393033.471,1768787609.23049,50,"Industrials",0.0436396994667593,0.0231771950551774,1,15.4798421868497,28.2679501705422,1.1,8,10.4,0.121780165261589,-0.084866332449019,5.71854201572299,5.01672240802676,0,14.4113494553116,25.1,2,17,3,154.798421868496,35375752.1846098,-0.382659704256778,1.1,"Q3","Q2","Balanced"
"SYN086",29569706162.205,1142494377.797,218,"Consumer",0.00684414925612509,0.0205983727951534,1,3.86373260366484,190.810566980955,1,21,13.6,0.404063414805569,0.0792716568335891,1.42733470639613,21.8729096989967,5.33924541335163,5.90075143600917,34.5,3,12.2,2,38.6373260366482,5240799.89815138,0.157265245810721,1,"Q2","Q3","Balanced"
"SYN087",72681356752.0585,940425586.655038,62,"Industrials",0.0411917793049943,0.0252535090106539,1,1.29390207981829,65.9275979724513,1.1,4,1,0.558060913253576,0.000969245284795764,0.477991430259613,6.22073578595318,0.0652823297502431,1.25785885422688,8,1,13.2,2,12.9390207981829,15168154.6234684,0.00147288080065968,1.1,"Q4 (Low)","Q3","Balanced"
"SYN088",5493724661.87924,1272544893.30482,176,"Financials",0.029037023777375,0.00924228322994895,1,23.1636088742299,138.305533208283,0.8,12,15.3,0.173193776072003,0.0820938444696367,8.55706859262263,17.6588628762542,5.5293304070716,12.8612731577093,44.6,4,17.6,4,231.6360887423,7230368.7119592,0.300496759662636,0.9,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN089",11773497052.4907,1481455302.63893,274,"Financials",0.0124864017101936,0.0100054294492584,1,12.5829674567721,184.95326825718,0.8,30,5.2,0.247125975578092,0.0516217816621065,4.64838251637496,27.4916387959866,3.476921916077,10.6322807123706,46.2,4,12.8,2,125.829674567721,5406771.17751434,0.148711952702869,0.9,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN090",42345172786.1539,292609316.712944,62,"Industrials",0.0291270017649513,0.00484266533353366,1,0.691009854158919,211.886623079823,1.1,11,24.1,0.513854368031025,0.244490906503052,0.255271809119768,6.22073578595318,16.4673857377922,2.590648301773,25.5,2,14.7,3,6.91009854158918,4719505.10827329,0.398288127014997,1.1,"Q3","Q2","Balanced"
"SYN091",60056044859.5788,813400157.377589,250,"Financials",0.0379405623483472,0.0182820642678998,1,1.35440180797696,307.351796938425,0.8,13,15.1,0.590514177596197,0.255698200408369,0.500341157061654,25.0836120401338,17.222239300468,0.279420751079074,43.1,4,9.8,1,13.5440180797696,3253600.62951036,0.370301159200671,0.9,"Q1 (High)","Q4 (Low)","General Innovator (Low AI)"
"SYN092",20523357244.6741,917120428.171009,93,"Consumer",0.00604107182775624,0.0247012453952339,1,4.46866668663094,101.404349029132,1,9,9.5,0.437886437657289,0.189316145051271,1.65080862766861,9.33110367892977,12.7511572170157,4.88101628787801,28.6,2,13.5,2,44.6866668663094,9861509.98033343,0.3519630386589,1,"Q3","Q3","Balanced"
"SYN093",50609487803.4201,1116931774.01018,57,"Financials",0.0340101097836159,0.0234280011996161,1,2.2069612289866,51.032660477864,0.8,13,8.5,0.309439810598269,0.225934734568,0.815292491918893,5.7190635451505,15.2175574908366,8.75357199779188,30.5,2,11.5,2,22.0696122898659,19595294.2808804,0.551814280682346,0.9,"Q3","Q3","Balanced"
"SYN094",82647461650.6603,819970204.581274,156,"Financials",0.0065461578052491,0.019228833680274,1,0.992129931403311,190.250815369155,0.8,37,7,0.291153524210677,0.138974201213568,0.366511176069845,15.6521739130435,9.36043721101264,9.30488785858792,34.7,3,9.6,1,9.92129931403311,5256219.26013637,0.355293235549928,0.9,"Q2","Q4 (Low)","Balanced"
"SYN095",10113387779.3327,1996240977.30918,55,"Financials",0.0427499462766573,0.00409554586512968,1,19.7385981914845,27.5517838904083,0.8,11,9.1,0.245336963585578,0.132314464170486,7.29180583222345,5.51839464882943,8.911878774344,10.6862178905226,32.4,3,17.6,4,197.385981914845,36295290.4965305,0.383145965021196,0.9,"Q2","Q1 (High)","Balanced"
"SYN096",47570493956.3293,1500799836.69985,67,"Financials",0.0205486243991181,0.0259255925244652,1,3.15489647443564,44.6428620003905,0.8,8,16.3,0.32222634870559,0.0122384818270802,1.16547743334953,6.72240802675585,0.824307962917936,8.36806883362718,17.1,1,9.2,1,31.5489647443564,22399997.5626843,0.0289855947280398,0.9,"Q4 (Low)","Q4 (Low)","Balanced"
"SYN097",88213011715.794,377709463.51625,287,"Industrials",0.0284140961465891,0.0279006207610946,1,0.428178854989285,759.843286234348,1.1,44,16.7,0.358215260691941,0.0657977972179651,0.158177141005834,28.7959866220736,4.43173009165368,7.28303398454319,40.7,4,13.2,2,4.28178854989284,1316060.84848868,0.143595822449487,1.1,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN098",44137140875.2166,218375743.580749,58,"Healthcare",0.0247891258036252,0.0148026127165649,1,0.49476640138095,265.597263912936,1.3,12,4.9,0.41711475760676,-0.0735805840231478,0.182775821290297,5.81939799331104,0,5.50726463729727,11.5,1,14.3,3,4.94766401380949,3765099.02725429,-0.142290628802944,1.2,"Q4 (Low)","Q2","Balanced"
"SYN099",28388927306.0486,1487885898.16843,292,"Industrials",0.00721912851883099,0.00617631568596698,1,5.24107826311359,196.251607975752,1.1,51,2.8,0.553044334659353,0.0251090709120035,1.93615185545712,29.2976588628763,1.69119073645538,1.40910439896479,34.3,3,14.5,3,52.4107826311358,5095499.65126175,0.0384492592300049,1.1,"Q2","Q2","Balanced"
"SYN100",6656324651.55795,231039195.963647,279,"Industrials",0.0420894889349584,0.0127102513555437,1,3.47097246690891,1207.58730498655,1.1,49,14.6,0.451441996986978,0.180401758756489,1.28224179404113,27.9933110367893,12.150739639808,4.47232779301282,45.9,4,15.3,3,34.7097246690891,828097.476572211,0.327145483554363,1.1,"Q1 (High)","Q2","Balanced"
"SYN101",88607685908.2095,1995642861.71552,66,"Healthcare",0.0396545284762979,0.0292381917610764,1,2.25222320305582,33.0720497470496,1.3,6,15.3,0.117587512498721,0.190572138968855,0.832013108453159,6.62207357859532,12.835753149932,14.5377543424487,34.8,3,21.1,4,22.5222320305582,30237013.0562958,0.875841342089771,1.2,"Q2","Q1 (High)","Balanced"
"SYN102",15640658482.6764,1556466188.30203,108,"Healthcare",0.0335125579186715,0.0296375184953213,1,9.95141086947187,69.3879512524577,1.3,10,5.6,0.546207798668183,-0.0623643960803747,3.67623648232954,10.8361204013378,0,1.61522009927407,16.1,1,18.3,4,99.5141086947185,14411723.9657595,-0.0965082690257005,1.2,"Q4 (Low)","Q1 (High)","AI Specialist (Low Overall)"
"SYN103",32420766866.7659,816957896.689186,29,"Financials",0.0124212892728392,0.0165026330677792,1,2.51985987884401,35.4975453662004,0.8,4,7.5,0.289522716216743,-0.0673425300978124,0.930883083048502,2.90969899665552,0,9.35405532178475,13.2,1,8.1,1,25.1985987884401,28170961.9547995,-0.172884731221531,0.9,"Q4 (Low)","Q4 (Low)","Balanced"
"SYN104",68380982429.4876,557188368.953532,260,"Industrials",0.0477339737638831,0.00160539047373459,1,0.814829429407638,466.628548776623,1.1,62,24.5,0.270828412286937,-0.0158739799633622,0.301013067201062,26.0869565217391,0,9.91767256175299,36.3,3,12.4,2,8.14829429407639,2143032.18828282,-0.0428068061599319,1.1,"Q2","Q3","Balanced"
"SYN105",28980007929.9603,1913435048.38017,299,"Consumer",0.0353478177220095,0.00917452836316079,1,6.60260360523232,156.263469853926,1,73,25.7,0.407917722500861,0.0446432447060943,2.43912468453505,30,3.00689110150085,5.78454736265262,41.2,4,12.8,2,66.0260360523232,6399448.32234171,0.0878946386951848,1,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN106",43049469150.8356,509809477.873845,172,"Consumer",0.0296654124455526,0.0199100231351331,1,1.18424103230539,337.380938301352,1,34,10.2,0.234215682395734,0.0844062802381814,0.437480596123112,17.257525083612,5.685081687719,11.021514985973,34.4,3,11.6,2,11.8424103230539,2964008.5922898,0.252550328078976,1,"Q2","Q3","Balanced"
"SYN107",49266920048.2778,241092300.759628,177,"Consumer",0.0476912895103451,0.0279091928550042,1,0.489359392719042,734.158658083697,1,35,4.2,0.379369086492807,0.256339133344591,0.18077837154816,17.7591973244147,17.2654085538516,6.64526426830124,41.9,4,12.8,2,4.89359392719042,1362103.39412219,0.534742728656194,1,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN108",24900146526.5173,1090435179.11481,210,"Consumer",0.045680581868859,0.0198445521150716,1,4.37923197742452,192.583662029754,1,33,9.6,0.598993374640122,0.272733598481864,1.61776977975609,21.0702341137124,18.3696376854855,0.0237802280091251,41.1,4,13.6,3,43.7923197742453,5192548.47197529,0.390180520126219,1,"Q1 (High)","Q2","Balanced"
"SYN109",36654883015.9008,1347383347.96415,172,"Financials",0.00482075472781435,0.0167306021763943,1,3.67586317866477,127.654835767331,0.8,9,7.5,0.373077263846062,-0.0168029165826738,1.35793224045123,17.257525083612,0,6.8349573281682,25.5,2,8.6,1,36.7586317866479,7833624.11607064,-0.0355183346713137,0.9,"Q3","Q4 (Low)","Balanced"
"SYN110",7846316478.68082,749291708.975332,49,"Industrials",0.00431017422839068,0.0204172091314103,1,9.54959834989103,65.3950916753213,1.1,8,6.5,0.190828768559732,0.263821649458259,3.52779945109662,4.91638795986622,17.7693842676947,12.3295932497483,38.5,3,21,4,95.4959834989103,15291667.5301088,0.907137387971557,1.1,"Q2","Q1 (High)","Balanced"
"SYN111",36708827869.7338,295084714.249708,159,"Financials",0.0471014295218047,0.0287078040486667,1,0.803852183177451,538.828317164034,0.8,35,19.9,0.286610985430889,-0.0746314899064601,0.296957867917522,15.9531772575251,0,9.44184150923606,25.7,2,6.6,1,8.03852183177452,1855878.70597301,-0.193040272312183,0.9,"Q3","Q4 (Low)","Balanced"
"SYN112",98314936451.6139,1938042987.19182,150,"Healthcare",0.00919700871687382,0.0216371514680795,1,1.9712599703969,77.3976640308411,1.3,30,16.9,0.411790269915946,0.0249974214471877,0.728220055451717,15.0501672240803,1.68367072341752,5.66779337737818,23.1,1,16.1,3,19.712599703969,12920286.5812788,0.0488430963161788,1.2,"Q4 (Low)","Q2","Balanced"
"SYN113",19816230518.7434,139404352.178797,276,"Healthcare",0.0456878972195555,0.0108562617423013,1,0.703485721196774,1979.85210422992,1.3,39,3.3,0.163533386099152,0.100145716499537,0.259880626851698,27.6923076923077,6.74519215120532,13.1525256351462,47.8,4,17,3,7.03485721196773,505088.232531873,0.380011496766707,1.2,"Q1 (High)","Q2","Balanced"
"SYN114",87317345994.9903,1205172400.25569,136,"Technology",0.00924756227061152,0.0123424214606639,1,1.38022106206118,112.846925444979,1.5,21,8.5,0.528159642731771,0.276259871665388,0.509879270580139,13.6454849498328,18.6071454994181,2.15935653107664,34.9,3,20.3,4,13.8022106206118,8861561.76658596,0.439792455408272,1.3,"Q2","Q1 (High)","Balanced"
"SYN115",12145873624.3658,390541831.056355,127,"Technology",0.0156268876122776,0.00972864539991133,1,3.21542807981215,325.189236852003,1.5,20,36.1,0.59894529604353,0.146425347402692,1.18783893618978,12.742474916388,9.86230004198645,0.0252297564865934,23.8,2,19.6,4,32.1542807981214,3075132.5280028,0.209494717585985,1.3,"Q3","Q1 (High)","AI Specialist (Low Overall)"
"SYN116",20214796212.9675,1128783533.12751,23,"Industrials",0.00288785109948367,0.0264692790359259,1,5.58394713078243,20.3759173703341,1.1,1,10.2,0.102255545696244,0.296939551178366,2.06281400344606,2.30769230769231,20,15,39.4,4,23.5,4,55.8394713078241,49077544.9185874,1.46814046634016,1.1,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN117",73285501556.9366,296056673.150044,278,"Technology",0.0206392788884696,0.0129989645697642,1,0.403977139898583,939.009403308087,1.5,34,24.6,0.136668035550974,0.282418391853571,0.149236576529255,27.8929765886288,19.0219450883407,13.96249292698,61,4,23.7,4,4.03977139898583,1064952.06169081,1.19331024654887,1.3,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN118",27754542208.0439,1648361091.63333,94,"Consumer",0.0310281390161254,0.00120469391625375,1,5.93906784438187,57.0263399670865,1,16,24.7,0.547937817196362,0.066288420278579,2.194002211596,9.4314381270903,4.46477540735291,1.56306152350645,17.7,1,13,2,59.3906784438187,17535756.2939716,0.102306762345514,1,"Q4 (Low)","Q3","Balanced"
"SYN119",21796217727.7077,659722291.467479,124,"Technology",0.0130738245376851,0.0033657820194494,1,3.02677418490287,187.957875008552,1.5,27,38.3,0.518689651298337,-0.0271710915490985,1.1181466724443,12.4414715719064,0,2.44486865574714,16,1,18.3,4,30.2677418490287,5320341.06022161,-0.0439171586143056,1.3,"Q4 (Low)","Q1 (High)","AI Specialist (Low Overall)"
"SYN120",58670891060.0282,952721944.90931,118,"Technology",0.00212837726064026,0.00709714818536304,1,1.62384093320578,123.855654454598,1.5,14,16.7,0.499810805101879,0.132866337802261,0.599876990063288,11.8394648829431,8.9490495472899,3.01404968687757,24.4,2,19.3,4,16.2384093320578,8073914.78736703,0.22151374512117,1.3,"Q3","Q1 (High)","AI Specialist (Low Overall)"
"SYN121",9349670862.54619,380377377.62183,208,"Healthcare",0.0149264946812764,0.0204475158273708,1,4.06835046082298,546.82536932255,1.3,27,14.3,0.166982588148676,0.0196923602372408,1.50292435523407,20.8695652173913,1.32635481929532,13.0485351497799,36.7,3,16.7,3,40.6835046082298,1828737.39241264,0.0737589682300728,1.2,"Q2","Q2","Balanced"
"SYN122",47718679114.4777,1039353832.58807,178,"Industrials",0.0408317414938938,0.0141248320739251,1,2.1780859233229,171.260252686775,1.1,29,4.7,0.259346243948676,0.108446591813117,0.804625416007144,17.8595317725753,7.3042874472438,10.2638500953997,36.2,3,14.8,3,21.7808592332291,5839066.47521388,0.301788577560884,1.1,"Q2","Q2","Balanced"
"SYN123",31272220212.7334,990687939.20544,45,"Energy",0.0362270008756313,0.0134117803026456,1,3.16794884554456,45.422981565811,0.8,8,6.8,0.111404994293116,0.25700555332005,1.17029922242664,4.51505016722408,17.3102944555656,14.7241519671038,37.7,3,15.5,3,31.6794884554456,22015287.5378987,1.21570237344397,0.9,"Q2","Q2","Balanced"
"SYN124",89179556029.3831,284185359.056108,103,"Financials",0.0269492604422849,0.0173799513536505,1,0.318666487824265,362.43950195782,0.8,20,11.4,0.262153440527618,0.249226038064808,0.117721232160028,10.3344481605351,16.7863147280843,10.179215524687,37.4,3,11.1,2,3.18666487824265,2759081.15588454,0.688178021177191,0.9,"Q2","Q3","Balanced"
"SYN125",21946865388.4251,1506808279.31059,170,"Consumer",0.010032524951268,0.0023477489836514,1,6.86571067276554,112.821254259222,1,22,25.9,0.379951344826259,0.0577549805864692,2.53632133744615,17.056856187291,3.89001602226959,6.62770967862082,30.1,2,13.2,2,68.6571067276555,8863578.11359171,0.120335073980002,1,"Q3","Q3","Balanced"
"SYN126",52581538125.407,22838733.0456171,228,"Financials",0.0339094843058847,0.020076340502128,1,0.0434348896206626,9983.04063297217,0.8,53,7.2,0.376365103432909,-0.0819679400883615,0.0160455517171791,22.876254180602,0,6.73583178274245,29.6,2,6.4,1,0.434348896206625,100169.881779022,-0.172069573311862,0.9,"Q3","Q4 (Low)","Balanced"
"SYN127",2401979963.06233,356745946.342824,266,"Healthcare",0.0218017406945583,0.0214082426240202,1,14.8521616261945,745.628654584292,1.3,65,32.9,0.591263163043186,0.147810434643179,5.48666512178384,26.6889632107023,9.95559089764989,0.256839481832907,42.4,4,21.4,4,148.521616261945,1341150.17422114,0.21382657509546,1.2,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN128",53154842754.826,228238811.145304,222,"Consumer",0.0285216058630031,0.0224222743045539,1,0.429384792271974,972.665423930324,1,21,18.2,0.593859017151408,0.0262350078672171,0.158622636706869,22.2742474916388,1.76702684186777,0.17857670546371,24.4,2,10.1,1,4.29384792271974,1028102.75290677,0.0378102859784443,1,"Q3","Q4 (Low)","Balanced"
"SYN129",39169420104.4738,1073869365.10843,131,"Energy",0.022696630663937,0.0170841999647673,1,2.74160138762375,121.988767215435,0.8,26,16,0.467693941807374,0.172372355964035,1.01279852784029,13.1438127090301,11.6099290431334,3.98234558676529,29.7,2,10.1,1,27.4160138762375,8197476.06953,0.303636067376817,0.9,"Q3","Q4 (Low)","Balanced"
"SYN130",1151851021.21904,1091303534.57155,6,"Consumer",0.0467203398954589,0.00290562045853585,1,94.7434619988079,5.49801206531933,1,1,58.1,0.514111076854169,0.0528884025290609,35,0.602006688963211,3.5622336141602,2.58290875078894,41.7,4,49.8,4,947.434619988086,181883922.428592,0.0861218833569746,1,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN131",57071964091.3885,42822281.294968,270,"Industrials",0.023615111512132,0.0176009531777818,1,0.0750320791946064,6305.12882161015,1.1,46,0.1,0.125373914279044,0.260324797872454,0.0277181422590393,27.0903010033445,17.5338581094629,14.3030010027583,59,4,18.4,4,0.750320791946065,158601.041833215,1.15507954283536,1.1,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN132",45334766248.2411,302314164.200798,38,"Technology",0.0318201903679874,0.0155887429376598,1,0.666848401832285,125.697054587096,1.5,7,6.3,0.217244257591665,0.257229018583894,0.246346118458405,3.81270903010033,17.3253456848785,11.5331888970378,32.9,3,22,4,6.66848401832285,7955635.900021,0.810823245585682,1.3,"Q2","Q1 (High)","Balanced"
"SYN133",61972669626.819,1113118709.4904,299,"Technology",0.0290275845599826,0.0141932211981621,1,1.79614452014617,268.614656685526,1.5,71,15.6,0.227558123553172,0.228169087506831,0.663529145409012,30,15.3680495980661,11.2222346786591,57.3,4,21.7,4,17.9614452014617,3722805.04846288,0.696575877990071,1.3,"Q1 (High)","Q1 (High)","AI-Focused Leader"
"SYN134",5971110468.96316,1509301212.79531,19,"Industrials",0.0345206187961157,0.0212976555654313,1,25.2767256717223,12.5886071242273,1.1,4,27.9,0.243644593306817,0.189942984748632,9.33769330883459,1.90635451505017,12.7933772375467,10.7372414038399,34.8,3,26.7,4,252.767256717223,79436905.9365953,0.55273089828317,1.1,"Q2","Q1 (High)","Balanced"
"SYN135",65621725734.7889,1323022580.98498,248,"Consumer",0.0472961643289309,0.0128356779722963,1,2.01613500128295,187.449559489276,1,41,12.8,0.213267268287018,0.0934635393321514,0.744797727964657,24.8829431438127,6.29512228743214,11.6530917157619,43.6,4,12.2,2,20.1613500128295,5334768.47171363,0.298350797525771,1,"Q1 (High)","Q3","General Innovator (Low AI)"
"SYN136",32978247141.9312,1531833103.78715,107,"Healthcare",0.00265566785703413,0.0273214373176452,1,4.64498036294797,69.8509516052785,1.3,23,19.1,0.24651849726215,-0.031908661685884,1.71594218474534,10.7357859531773,0,10.6505956629061,23.1,2,16.4,3,46.4498036294796,14316197.2316556,-0.092083574002528,1.2,"Q3","Q2","Balanced"
"SYN137",16686667877.7151,286541226.652917,121,"Technology",0.0169678863792215,0.0077143202975858,1,1.71718661120828,422.27780418685,1.5,9,12.5,0.163038630760275,-0.0605317019857466,0.634360622717568,12.1404682274247,0,13.167442084542,25.9,2,16.7,3,17.1718661120828,2368109.31118113,-0.230124760803341,1.3,"Q3","Q2","Balanced"
"SYN138",21975554055.0686,1172501896.41723,290,"Technology",0.0404286772024352,0.0141889165930916,1,5.33548275269445,247.334354755537,1.5,59,32.5,0.455099360225722,0.0488197308033705,1.97102663283604,29.0969899665552,3.28819321034438,4.36206142621347,38.7,3,19.8,4,53.3548275269445,4043109.98764562,0.0879477338678948,1.3,"Q2","Q1 (High)","Balanced"
"SYN139",37859225434.484,1414830427.31974,162,"Energy",0.0114537377282977,0.0239403237393126,1,3.73708233880308,114.501354276705,0.8,28,7.2,0.523967054230161,0.0873592182993889,1.38054773883088,16.2541806020067,5.88397321628023,2.28575948079184,25.8,2,9.6,1,37.3708233880307,8733521.15629469,0.140006139277932,0.9,"Q3","Q4 (Low)","Balanced"
"SYN140",67695112790.4467,840764984.856593,189,"Industrials",0.0203350596898235,0.0284080828232691,1,1.24198771550794,224.795279779922,1.1,15,11.7,0.593101308122277,0.279798770323396,0.458813296824119,18.9632107023411,18.8455036867302,0.201420983234156,38.5,3,15,3,12.4198771550794,4448491.98336822,0.403691014638849,1.1,"Q2","Q2","Balanced"
"SYN141",16507708398.6253,1981803455.46687,100,"Industrials",0.0395092254166957,0.0235529059339315,1,12.0053214389946,50.4590905440934,1.1,7,6.9,0.596697345632128,0.208127233944833,4.43498931480954,10.0334448160535,14.01815508368,0.0930035345966004,28.6,2,18.8,4,120.053214389946,19818034.5546687,0.298734070467851,1.1,"Q3","Q1 (High)","AI Specialist (Low Overall)"
"SYN142",40972889130.7022,172950302.276528,31,"Consumer",0.00207441396545619,0.0122854278229643,1,0.422109121289498,179.242242378013,1,4,20.1,0.32367490385659,0.0223434589803219,0.155934868286929,3.11036789297659,1.50491633005134,8.32439613742975,13.1,1,10.3,2,4.221091212895,5579042.00892026,0.0527372727932097,1,"Q4 (Low)","Q3","Balanced"
"SYN143",26994778913.4458,1098681533.46144,296,"Energy",0.0327619260288775,0.0258266153784934,1,4.06997789085132,269.413830109114,0.8,61,8.7,0.136533983889967,0.259662616997957,1.50352555820853,29.6989966555184,17.4892577272054,13.9665344696592,62.7,4,14.7,3,40.6997789085133,3711761.93736973,1.09778143811567,0.9,"Q1 (High)","Q2","Balanced"
"SYN144",35610334590.7759,757990297.812736,201,"Energy",0.0291742929776665,0.0149229516277555,1,2.12856831176497,265.174898122057,0.8,40,1.6,0.420741978939623,0.133131536841393,0.786332687694263,20.1672240802676,8.96691170395303,5.39790702312461,35.3,3,9.5,1,21.2856831176497,3771096.00901859,0.25565739315368,0.9,"Q2","Q4 (Low)","Balanced"
"SYN145",12203831754.392,776053338.381927,0,"Consumer",0.0300668688630685,0.00525361195998266,1,6.35909568404723,0,1,0,3.4,0.497268397849984,0.198806889075786,2.34916832145278,0,13.3903946636173,3.09070108633959,18.8,1,13.9,3,63.5909568404723,0,0.332860217937933,1,"Q4 (Low)","Q2","Balanced"
"SYN146",30043617377.0577,651293362.103868,110,"Consumer",0.0300503062577918,0.0173456701892428,1,2.16782604414746,168.894704599273,1,9,24.7,0.402156342775561,0.286179189756513,0.800835225479477,11.0367892976589,19.2752490276791,5.95824802309845,37.1,3,13.7,3,21.6782604414746,5920848.7463988,0.56990057752675,1,"Q2","Q2","Balanced"
"SYN147",14079070795.0946,1992916749.50486,160,"Energy",0.0364140567595605,0.00563628890109248,1,14.1551724436191,80.2843370350277,0.8,38,12.7,0.171555291186087,-0.074432762619108,5.22918433156138,16.0535117056856,0,12.9106720726193,34.2,3,11.4,2,141.551724436191,12455729.6844054,-0.274098001530384,0.9,"Q2","Q3","Balanced"
"SYN148",46361748643.4523,1493069783.53648,167,"Consumer",0.0378595585366711,0.009923297758447,1,3.22047771540936,111.85009692209,1,18,21.4,0.591189693915658,0.155619841720909,1.1897043656633,16.7558528428094,10.4815839522456,0.259054513055032,28.7,2,12.4,2,32.2047771540935,8940537.62596695,0.225147803983169,1,"Q3","Q3","Balanced"
"SYN149",73825769415.8237,1559800129.59824,163,"Financials",0.00487027742550708,0.0239114982355386,1,2.11281256117043,104.50056831447,0.8,13,19,0.53154488352593,0.120088937040418,0.780512219866282,16.3545150501672,8.08844335918614,2.05729442273624,27.3,2,9.3,1,21.1281256117043,9569325.94845546,0.190151072667961,0.9,"Q3","Q4 (Low)","Balanced"
"SYN150",6331066514.59821,1809435462.33419,165,"Financials",0.0367284659252036,0.0231265707707498,1,28.5802630277535,91.188662671145,0.8,32,19.4,0.14043135268148,0.123063853010535,10.558081559076,16.5551839464883,8.28881518289984,13.8490321411607,49.3,4,20.8,4,285.802630277534,10966275.5292981,0.511846111740544,0.9,"Q1 (High)","Q1 (High)","AI-Focused Leader"
